HTNO,SUBCODE,IM
159Y1A0193,1501505,28
159Y1A0194,1501505,24
159Y1A0195,1501505,17
159Y1A0196,1501505,26
159Y1A0197,1501505,5
159Y1A0198,1501505,17
159Y1A0199,1501505,24
159Y1A01A0,1501505,26
159Y1A01A1,1501505,28
159Y1A01A2,1501505,24
159Y1A01A3,1501505,28
159Y1A01A4,1501505,16
159Y1A01A5,1501505,28
159Y1A01A6,1501505,24
159Y1A01A7,1501505,28
159Y1A01A8,1501505,24
159Y1A01A9,1501505,21
159Y1A01B0,1501505,27
159Y1A01B1,1501505,15
159Y1A01B2,1501505,24
159Y1A01B3,1501505,19
159Y1A01B4,1501505,29
159Y1A01B5,1501505,4
159Y1A01B6,1501505,27
159Y1A01B7,1501505,23
159Y1A01B8,1501505,26
159Y1A01B9,1501505,15
159Y1A01C0,1501505,24
159Y1A01C1,1501505,26
159Y1A01C2,1501505,23
159Y1A01C3,1501505,27
159Y1A01C4,1501505,26
159Y1A01C5,1501505,8
159Y1A01C6,1501505,20
159Y1A01C7,1501505,24
159Y1A01C8,1501505,15
159Y1A01C9,1501505,21
159Y1A01D0,1501505,10
159Y1A01D1,1501505,21
159Y1A01D2,1501505,20
159Y1A01D3,1501505,25
159Y1A01D5,1501505,13
159Y1A01D6,1501505,22
159Y1A01D7,1501505,15
159Y1A01D8,1501505,21
159Y1A01D9,1501505,23
159Y1A01E2,1501505,14
159Y1A01E3,1501505,22
159Y1A01E4,1501505,29
159Y1A01E5,1501505,21
159Y1A01E6,1501505,22
159Y1A01E7,1501505,23
159Y1A01E8,1501505,24
159Y1A01E9,1501505,22
159Y1A01F0,1501505,23
159Y1A01F1,1501505,22
159Y1A01F2,1501505,16
159Y1A01F3,1501505,24
159Y1A01F4,1501505,16
159Y1A01F5,1501505,25
159Y1A01F6,1501505,18
159Y1A01F7,1501505,24
159Y1A01F8,1501505,24
159Y1A01F9,1501505,22
159Y1A01G0,1501505,23
159Y1A01G1,1501505,24
159Y1A01G2,1501505,19
169Y5A0101,1501505,22
169Y5A0102,1501505,28
169Y5A0103,1501505,25
169Y5A0104,1501505,27
169Y5A0105,1501505,25
169Y5A0106,1501505,24
169Y5A0107,1501505,22
169Y5A0108,1501505,21
169Y5A0109,1501505,27
169Y5A0110,1501505,24
169Y5A0111,1501505,20
169Y5A0113,1501505,26
169Y5A0114,1501505,27
169Y5A0115,1501505,29
169Y5A0116,1501505,27
169Y5A0117,1501505,29
169Y5A0118,1501505,24
169Y5A0119,1501505,28
169Y5A0120,1501505,26
169Y5A0121,1501505,24
169Y5A0122,1501505,29
169Y5A0123,1501505,16
169Y5A0124,1501505,28
169Y5A0125,1501505,23
169Y5A0126,1501505,27
169Y5A0127,1501505,25
169Y5A0128,1501505,22
169Y5A0129,1501505,22
169Y5A0130,1501505,21
169Y5A0131,1501505,22
169Y5A0132,1501505,21
169Y5A0133,1501505,21
169Y5A0134,1501505,26
169Y5A0135,1501505,27
169Y5A0136,1501505,27
169Y5A0137,1501505,25
169Y5A0138,1501505,23
169Y5A0139,1501505,25
169Y5A0140,1501505,27
169Y5A0141,1501505,26
169Y5A0142,1501505,27
169Y5A0143,1501505,26
169Y5A0144,1501505,23
169Y5A0145,1501505,23
169Y5A0146,1501505,28
169Y5A0147,1501505,19
169Y5A0148,1501505,28
169Y5A0149,1501505,23
169Y5A0150,1501505,24
169Y5A0151,1501505,28
169Y5A0152,1501505,14
169Y5A0153,1501505,16
169Y5A0154,1501505,21
169Y5A0155,1501505,27
169Y5A0156,1501505,27
169Y5A0157,1501505,27
169Y5A0158,1501505,26
169Y5A0159,1501505,27
169Y5A0160,1501505,22
169Y5A0161,1501505,26
169Y5A0162,1501505,25
169Y5A0163,1501505,26
169Y5A0164,1501505,20
169Y5A0165,1501505,18
149Y1A0103,1501507,14
149Y1A0169,1501507,17
149Y1A0182,1501507,12
149Y1A01C8,1501507,1
149Y1A01D0,1501507,18
149Y1A01D1,1501507,15
159Y1A0101,1501507,30
159Y1A0102,1501507,24
159Y1A0103,1501507,28
159Y1A0104,1501507,24
159Y1A0105,1501507,24
159Y1A0106,1501507,28
159Y1A0108,1501507,24
159Y1A0109,1501507,25
159Y1A0110,1501507,29
159Y1A0111,1501507,24
159Y1A0112,1501507,28
159Y1A0113,1501507,29
159Y1A0114,1501507,30
159Y1A0115,1501507,26
159Y1A0116,1501507,29
159Y1A0117,1501507,30
159Y1A0118,1501507,23
159Y1A0119,1501507,18
159Y1A0121,1501507,30
159Y1A0122,1501507,29
159Y1A0123,1501507,28
159Y1A0124,1501507,24
159Y1A0125,1501507,29
159Y1A0126,1501507,30
159Y1A0129,1501507,27
159Y1A0130,1501507,28
159Y1A0131,1501507,30
159Y1A0132,1501507,23
159Y1A0133,1501507,27
159Y1A0134,1501507,27
159Y1A0135,1501507,29
159Y1A0136,1501507,30
159Y1A0137,1501507,30
159Y1A0138,1501507,22
159Y1A0139,1501507,24
159Y1A0140,1501507,23
159Y1A0141,1501507,28
159Y1A0142,1501507,29
159Y1A0143,1501507,28
159Y1A0144,1501507,28
159Y1A0145,1501507,22
159Y1A0146,1501507,24
159Y1A0147,1501507,23
159Y1A0148,1501507,30
159Y1A0149,1501507,2
159Y1A0150,1501507,28
159Y1A0151,1501507,30
159Y1A0152,1501507,30
159Y1A0153,1501507,21
159Y1A0154,1501507,30
159Y1A0155,1501507,29
159Y1A0156,1501507,30
159Y1A0157,1501507,29
159Y1A0159,1501507,29
159Y1A0160,1501507,26
159Y1A0161,1501507,22
159Y1A0162,1501507,25
159Y1A0163,1501507,16
159Y1A0164,1501507,30
159Y1A0165,1501507,23
159Y1A0166,1501507,29
159Y1A0167,1501507,27
159Y1A0168,1501507,30
159Y1A0169,1501507,28
159Y1A0170,1501507,30
159Y1A0171,1501507,20
159Y1A0172,1501507,27
159Y1A0173,1501507,21
159Y1A0174,1501507,26
159Y1A0175,1501507,23
159Y1A0176,1501507,24
159Y1A0177,1501507,22
159Y1A0178,1501507,22
159Y1A0179,1501507,20
159Y1A0180,1501507,28
159Y1A0181,1501507,29
159Y1A0183,1501507,29
159Y1A0185,1501507,15
159Y1A0186,1501507,30
159Y1A0187,1501507,25
159Y1A0188,1501507,29
159Y1A0189,1501507,30
159Y1A0190,1501507,25
159Y1A0191,1501507,30
159Y1A0192,1501507,14
159Y1A0193,1501507,30
159Y1A0194,1501507,30
159Y1A0195,1501507,21
159Y1A0196,1501507,30
159Y1A0197,1501507,18
159Y1A0198,1501507,25
159Y1A0199,1501507,28
159Y1A01A0,1501507,30
159Y1A01A1,1501507,30
159Y1A01A2,1501507,30
159Y1A01A3,1501507,30
159Y1A01A4,1501507,20
159Y1A01A5,1501507,30
159Y1A01A6,1501507,30
159Y1A01A7,1501507,30
159Y1A01A8,1501507,28
159Y1A01A9,1501507,24
159Y1A01B0,1501507,30
159Y1A01B1,1501507,18
159Y1A01B2,1501507,26
159Y1A01B3,1501507,24
159Y1A01B4,1501507,29
159Y1A01B5,1501507,12
159Y1A01B6,1501507,27
159Y1A01B7,1501507,19
159Y1A01B8,1501507,26
159Y1A01B9,1501507,18
159Y1A01C0,1501507,26
159Y1A01C1,1501507,27
159Y1A01C2,1501507,29
159Y1A01C3,1501507,29
159Y1A01C4,1501507,28
159Y1A01C5,1501507,12
159Y1A01C6,1501507,20
159Y1A01C7,1501507,30
159Y1A01C8,1501507,20
159Y1A01C9,1501507,24
159Y1A01D0,1501507,22
159Y1A01D1,1501507,27
159Y1A01D2,1501507,26
159Y1A01D3,1501507,30
159Y1A01D5,1501507,16
159Y1A01D6,1501507,20
159Y1A01D7,1501507,11
159Y1A01D8,1501507,28
159Y1A01D9,1501507,24
159Y1A01E2,1501507,17
159Y1A01E3,1501507,20
159Y1A01E4,1501507,30
159Y1A01E5,1501507,15
159Y1A01E6,1501507,18
159Y1A01E7,1501507,9
159Y1A01E8,1501507,24
159Y1A01E9,1501507,24
159Y1A01F0,1501507,28
159Y1A01F1,1501507,21
159Y1A01F2,1501507,12
159Y1A01F3,1501507,27
159Y1A01F4,1501507,11
159Y1A01F5,1501507,26
159Y1A01F6,1501507,22
159Y1A01F7,1501507,26
159Y1A01F8,1501507,24
159Y1A01F9,1501507,26
159Y1A01G0,1501507,25
159Y1A01G1,1501507,28
159Y1A01G2,1501507,18
169Y5A0101,1501507,27
169Y5A0102,1501507,27
169Y5A0103,1501507,21
169Y5A0104,1501507,27
169Y5A0105,1501507,21
169Y5A0106,1501507,24
169Y5A0107,1501507,16
169Y5A0108,1501507,27
169Y5A0109,1501507,26
169Y5A0110,1501507,28
169Y5A0111,1501507,17
169Y5A0113,1501507,26
169Y5A0114,1501507,25
169Y5A0115,1501507,29
169Y5A0116,1501507,29
169Y5A0117,1501507,29
169Y5A0118,1501507,26
169Y5A0119,1501507,25
169Y5A0120,1501507,25
169Y5A0121,1501507,24
169Y5A0122,1501507,28
169Y5A0123,1501507,19
169Y5A0124,1501507,30
169Y5A0125,1501507,28
169Y5A0126,1501507,26
169Y5A0127,1501507,29
169Y5A0128,1501507,25
169Y5A0129,1501507,24
169Y5A0130,1501507,26
169Y5A0131,1501507,25
169Y5A0132,1501507,23
169Y5A0133,1501507,25
169Y5A0134,1501507,27
169Y5A0135,1501507,27
169Y5A0136,1501507,25
169Y5A0137,1501507,26
169Y5A0138,1501507,21
169Y5A0139,1501507,30
169Y5A0140,1501507,27
169Y5A0141,1501507,23
169Y5A0142,1501507,27
169Y5A0143,1501507,28
169Y5A0144,1501507,26
169Y5A0145,1501507,26
169Y5A0146,1501507,28
169Y5A0147,1501507,19
169Y5A0148,1501507,28
169Y5A0149,1501507,16
169Y5A0150,1501507,28
169Y5A0151,1501507,26
169Y5A0152,1501507,17
169Y5A0153,1501507,18
169Y5A0154,1501507,21
169Y5A0155,1501507,29
169Y5A0156,1501507,26
169Y5A0157,1501507,25
169Y5A0158,1501507,29
169Y5A0159,1501507,22
169Y5A0160,1501507,27
169Y5A0161,1501507,27
169Y5A0162,1501507,28
169Y5A0163,1501507,28
169Y5A0164,1501507,27
169Y5A0165,1501507,21
149Y1A0103,1501308,40
149Y1A0169,1501509,40
149Y1A0182,1501509,42
149Y1A01C8,1501509,48
149Y1A01D0,1501509,43
149Y1A01D1,1501509,25
159Y1A0101,1501509,49
159Y1A0102,1501509,49
159Y1A0103,1501509,49
159Y1A0104,1501509,47
159Y1A0105,1501509,49
159Y1A0106,1501509,48
159Y1A0108,1501509,47
159Y1A0109,1501509,25
159Y1A0110,1501509,47
159Y1A0111,1501509,25
159Y1A0112,1501509,45
159Y1A0113,1501509,49
159Y1A0114,1501509,49
159Y1A0115,1501509,49
159Y1A0116,1501509,49
159Y1A0117,1501509,49
159Y1A0118,1501509,46
159Y1A0119,1501509,45
159Y1A0121,1501509,46
159Y1A0122,1501509,25
159Y1A0123,1501509,46
159Y1A0124,1501509,47
159Y1A0125,1501509,48
159Y1A0126,1501509,49
159Y1A0129,1501509,46
159Y1A0130,1501509,48
159Y1A0131,1501509,48
159Y1A0132,1501509,47
159Y1A0133,1501509,48
159Y1A0134,1501509,44
159Y1A0135,1501509,43
159Y1A0136,1501509,49
159Y1A0137,1501509,48
159Y1A0138,1501509,44
159Y1A0139,1501509,40
159Y1A0140,1501509,40
159Y1A0141,1501509,49
159Y1A0142,1501509,47
159Y1A0143,1501509,48
159Y1A0144,1501509,47
159Y1A0145,1501509,46
159Y1A0146,1501509,47
159Y1A0147,1501509,47
159Y1A0148,1501509,49
159Y1A0149,1501509,40
159Y1A0150,1501509,49
159Y1A0151,1501509,49
159Y1A0152,1501509,48
159Y1A0153,1501509,28
159Y1A0154,1501509,48
159Y1A0155,1501509,46
159Y1A0156,1501509,46
159Y1A0157,1501509,43
159Y1A0159,1501509,46
159Y1A0160,1501509,44
159Y1A0161,1501509,33
159Y1A0162,1501509,34
159Y1A0163,1501509,39
159Y1A0164,1501509,48
159Y1A0165,1501509,32
159Y1A0166,1501509,43
159Y1A0167,1501509,41
159Y1A0168,1501509,43
159Y1A0169,1501509,47
159Y1A0170,1501509,48
159Y1A0171,1501509,34
159Y1A0172,1501509,41
159Y1A0173,1501509,36
159Y1A0174,1501509,40
159Y1A0175,1501509,42
159Y1A0176,1501509,41
159Y1A0177,1501509,40
159Y1A0178,1501509,39
159Y1A0179,1501509,36
159Y1A0180,1501509,47
159Y1A0181,1501509,47
159Y1A0183,1501509,48
159Y1A0185,1501509,30
159Y1A0186,1501509,44
159Y1A0187,1501509,36
159Y1A0188,1501509,44
159Y1A0189,1501509,47
159Y1A0190,1501509,43
159Y1A0191,1501509,47
159Y1A0192,1501509,40
159Y1A0193,1501509,47
159Y1A0194,1501509,45
159Y1A0195,1501509,40
159Y1A0196,1501509,48
159Y1A0197,1501509,34
159Y1A0198,1501509,43
159Y1A0199,1501509,45
159Y1A01A0,1501509,45
159Y1A01A1,1501509,48
159Y1A01A2,1501509,46
159Y1A01A3,1501509,48
159Y1A01A4,1501509,38
159Y1A01A5,1501509,47
159Y1A01A6,1501509,45
159Y1A01A7,1501509,45
159Y1A01A8,1501509,42
159Y1A01A9,1501509,43
159Y1A01B0,1501509,48
159Y1A01B1,1501509,39
159Y1A01B2,1501509,45
159Y1A01B3,1501509,45
159Y1A01B4,1501509,48
159Y1A01B5,1501509,40
159Y1A01B6,1501509,49
159Y1A01B7,1501509,43
159Y1A01B8,1501509,47
159Y1A01B9,1501509,40
159Y1A01C0,1501509,44
159Y1A01C1,1501509,49
159Y1A01C2,1501509,49
159Y1A01C3,1501509,49
159Y1A01C4,1501509,49
159Y1A01C5,1501509,40
159Y1A01C6,1501509,41
159Y1A01C7,1501509,49
159Y1A01C8,1501509,43
159Y1A01C9,1501509,40
159Y1A01D0,1501509,40
159Y1A01D1,1501509,44
159Y1A01D2,1501509,45
159Y1A01D3,1501509,44
159Y1A01D5,1501509,43
159Y1A01D6,1501509,43
159Y1A01D7,1501509,40
159Y1A01D8,1501509,46
159Y1A01D9,1501509,43
159Y1A01E2,1501509,41
159Y1A01E3,1501509,41
159Y1A01E4,1501509,49
159Y1A01E5,1501509,41
159Y1A01E6,1501509,41
159Y1A01E7,1501509,41
159Y1A01E8,1501509,46
159Y1A01E9,1501509,42
159Y1A01F0,1501509,45
159Y1A01F1,1501509,43
159Y1A01F2,1501509,43
159Y1A01F3,1501509,45
159Y1A01F4,1501509,43
159Y1A01F5,1501509,48
159Y1A01F6,1501509,43
159Y1A01F7,1501509,44
159Y1A01F8,1501509,46
159Y1A01F9,1501509,48
159Y1A01G0,1501509,45
159Y1A01G1,1501509,47
159Y1A01G2,1501509,42
169Y5A0101,1501509,47
169Y5A0102,1501509,49
169Y5A0103,1501509,45
169Y5A0104,1501509,45
169Y5A0105,1501509,45
169Y5A0106,1501509,45
169Y5A0107,1501509,45
169Y5A0108,1501509,45
169Y5A0109,1501509,45
169Y5A0110,1501509,46
169Y5A0111,1501509,46
169Y5A0113,1501509,45
169Y5A0114,1501509,46
169Y5A0115,1501509,47
169Y5A0116,1501509,45
169Y5A0117,1501509,46
169Y5A0118,1501509,45
169Y5A0119,1501509,44
169Y5A0120,1501509,47
169Y5A0121,1501509,45
169Y5A0122,1501509,45
169Y5A0123,1501509,45
169Y5A0124,1501509,46
169Y5A0125,1501509,46
169Y5A0126,1501509,45
169Y5A0127,1501509,44
169Y5A0128,1501509,45
169Y5A0129,1501509,45
169Y5A0130,1501509,44
169Y5A0131,1501509,45
169Y5A0132,1501509,44
169Y5A0133,1501509,45
169Y5A0134,1501509,46
169Y5A0135,1501509,45
169Y5A0136,1501509,44
169Y5A0137,1501509,44
169Y5A0138,1501509,46
169Y5A0139,1501509,45
169Y5A0140,1501509,45
169Y5A0141,1501509,45
169Y5A0142,1501509,45
169Y5A0143,1501509,46
169Y5A0144,1501509,46
169Y5A0145,1501509,45
169Y5A0146,1501509,46
169Y5A0147,1501509,45
169Y5A0148,1501509,45
169Y5A0149,1501509,45
169Y5A0150,1501509,46
169Y5A0151,1501509,46
169Y5A0152,1501509,45
169Y5A0153,1501509,45
169Y5A0154,1501509,46
169Y5A0155,1501509,45
169Y5A0156,1501509,45
169Y5A0157,1501509,45
169Y5A0158,1501509,46
169Y5A0159,1501509,46
169Y5A0160,1501509,45
169Y5A0161,1501509,45
169Y5A0162,1501509,46
169Y5A0163,1501509,46
169Y5A0164,1501509,46
169Y5A0165,1501509,45
149Y1A0103,1501510,30
149Y1A0169,1501510,30
149Y1A0182,1501510,30
149Y1A01C8,1501510,28
149Y1A01D0,1501510,30
149Y1A01D1,1501510,30
159Y1A0101,1501510,49
159Y1A0102,1501510,47
159Y1A0103,1501510,45
159Y1A0104,1501510,46
159Y1A0105,1501510,44
159Y1A0106,1501510,43
159Y1A0108,1501510,40
159Y1A0109,1501510,40
159Y1A0110,1501510,44
159Y1A0111,1501510,27
159Y1A0112,1501510,44
159Y1A0113,1501510,47
159Y1A0114,1501510,47
159Y1A0115,1501510,44
159Y1A0116,1501510,47
159Y1A0117,1501510,47
159Y1A0118,1501510,46
159Y1A0119,1501510,45
159Y1A0121,1501510,45
159Y1A0122,1501510,45
159Y1A0123,1501510,46
159Y1A0124,1501510,43
159Y1A0125,1501510,46
159Y1A0126,1501510,49
159Y1A0129,1501510,45
159Y1A0130,1501510,43
159Y1A0131,1501510,48
159Y1A0132,1501510,45
159Y1A0133,1501510,46
159Y1A0134,1501510,44
159Y1A0135,1501510,46
159Y1A0136,1501510,49
159Y1A0137,1501510,45
159Y1A0138,1501510,45
159Y1A0139,1501510,44
159Y1A0140,1501510,41
159Y1A0141,1501510,45
159Y1A0142,1501510,48
159Y1A0143,1501510,47
159Y1A0144,1501510,45
159Y1A0145,1501510,46
159Y1A0146,1501510,46
159Y1A0147,1501510,47
159Y1A0148,1501510,49
159Y1A0149,1501510,30
159Y1A0150,1501510,47
159Y1A0151,1501510,46
159Y1A0152,1501510,48
159Y1A0153,1501510,35
159Y1A0154,1501510,48
159Y1A0155,1501510,48
159Y1A0156,1501510,48
159Y1A0157,1501510,47
159Y1A0159,1501510,48
159Y1A0160,1501510,47
159Y1A0161,1501510,43
159Y1A0162,1501510,43
159Y1A0163,1501510,44
159Y1A0164,1501510,48
159Y1A0165,1501510,45
159Y1A0166,1501510,47
159Y1A0167,1501510,47
159Y1A0168,1501510,48
159Y1A0169,1501510,48
159Y1A0170,1501510,49
159Y1A0171,1501510,35
159Y1A0172,1501510,42
159Y1A0173,1501510,42
159Y1A0174,1501510,46
159Y1A0175,1501510,48
159Y1A0176,1501510,45
159Y1A0177,1501510,44
159Y1A0178,1501510,41
159Y1A0179,1501510,41
159Y1A0180,1501510,48
159Y1A0181,1501510,49
159Y1A0183,1501510,47
159Y1A0185,1501510,40
159Y1A0186,1501510,47
159Y1A0187,1501510,40
159Y1A0188,1501510,48
159Y1A0189,1501510,47
159Y1A0190,1501510,47
159Y1A0191,1501510,46
159Y1A0192,1501510,47
159Y1A0193,1501510,48
159Y1A0194,1501510,47
159Y1A0195,1501510,45
159Y1A0196,1501510,47
159Y1A0197,1501510,40
159Y1A0198,1501510,47
159Y1A0199,1501510,47
159Y1A01A0,1501510,47
159Y1A01A1,1501510,48
159Y1A01A2,1501510,49
159Y1A01A3,1501510,49
159Y1A01A4,1501510,46
159Y1A01A5,1501510,48
159Y1A01A6,1501510,48
159Y1A01A7,1501510,49
159Y1A01A8,1501510,46
159Y1A01A9,1501510,45
159Y1A01B0,1501510,47
159Y1A01B1,1501510,45
159Y1A01B2,1501510,48
159Y1A01B3,1501510,46
159Y1A01B4,1501510,48
159Y1A01B5,1501510,40
159Y1A01B6,1501510,49
159Y1A01B7,1501510,49
159Y1A01B8,1501510,49
159Y1A01B9,1501510,45
159Y1A01C0,1501510,49
159Y1A01C1,1501510,49
159Y1A01C2,1501510,49
159Y1A01C3,1501510,47
159Y1A01C4,1501510,47
159Y1A01C5,1501510,45
159Y1A01C6,1501510,46
159Y1A01C7,1501510,49
159Y1A01C8,1501510,42
159Y1A01C9,1501510,40
159Y1A01D0,1501510,42
159Y1A01D1,1501510,48
159Y1A01D2,1501510,44
159Y1A01D3,1501510,44
159Y1A01D5,1501510,44
159Y1A01D6,1501510,47
159Y1A01D7,1501510,40
159Y1A01D8,1501510,49
159Y1A01D9,1501510,48
159Y1A01E2,1501510,44
159Y1A01E3,1501510,42
159Y1A01E4,1501510,49
159Y1A01E5,1501510,43
159Y1A01E6,1501510,44
159Y1A01E7,1501510,42
159Y1A01E8,1501510,48
159Y1A01E9,1501510,48
159Y1A01F0,1501510,49
159Y1A01F1,1501510,45
159Y1A01F2,1501510,47
159Y1A01F3,1501510,49
159Y1A01F4,1501510,46
159Y1A01F5,1501510,49
159Y1A01F6,1501510,48
159Y1A01F7,1501510,48
159Y1A01F8,1501510,46
159Y1A01F9,1501510,47
159Y1A01G0,1501510,46
159Y1A01G1,1501510,48
159Y1A01G2,1501510,49
169Y5A0101,1501510,49
169Y5A0102,1501510,49
169Y5A0103,1501510,46
169Y5A0104,1501510,46
169Y5A0105,1501510,45
169Y5A0106,1501510,45
169Y5A0107,1501510,45
169Y5A0108,1501510,46
169Y5A0109,1501510,45
169Y5A0110,1501510,46
169Y5A0111,1501510,48
169Y5A0113,1501510,49
169Y5A0114,1501510,49
169Y5A0115,1501510,49
169Y5A0116,1501510,48
169Y5A0117,1501510,49
169Y5A0118,1501510,46
169Y5A0119,1501510,47
169Y5A0120,1501510,46
169Y5A0121,1501510,44
169Y5A0122,1501510,47
169Y5A0123,1501510,47
169Y5A0124,1501510,47
169Y5A0125,1501510,48
169Y5A0126,1501510,48
169Y5A0127,1501510,47
169Y5A0128,1501510,46
169Y5A0129,1501510,47
169Y5A0130,1501510,46
169Y5A0131,1501510,47
169Y5A0132,1501510,45
169Y5A0133,1501510,46
169Y5A0134,1501510,45
169Y5A0135,1501510,49
169Y5A0136,1501510,47
169Y5A0137,1501510,46
169Y5A0138,1501510,45
169Y5A0139,1501510,47
169Y5A0140,1501510,48
169Y5A0141,1501510,46
169Y5A0142,1501510,47
169Y5A0143,1501510,46
169Y5A0144,1501510,47
169Y5A0145,1501510,48
169Y5A0146,1501510,47
169Y5A0147,1501510,46
169Y5A0148,1501510,49
169Y5A0149,1501510,47
169Y5A0150,1501510,49
169Y5A0151,1501510,49
169Y5A0152,1501510,42
169Y5A0153,1501510,43
169Y5A0154,1501510,47
169Y5A0155,1501510,46
169Y5A0156,1501510,47
169Y5A0157,1501510,44
169Y5A0158,1501510,47
169Y5A0159,1501510,48
169Y5A0160,1501510,48
169Y5A0161,1501510,47
169Y5A0162,1501510,46
169Y5A0163,1501510,48
169Y5A0164,1501510,46
169Y5A0165,1501510,46
149Y1A0208,1525501,26
159Y1A0201,1525501,25
159Y1A0202,1525501,26
159Y1A0203,1525501,16
159Y1A0204,1525501,24
159Y1A0205,1525501,21
159Y1A0206,1525501,22
159Y1A0207,1525501,24
159Y1A0208,1525501,17
159Y1A0209,1525501,19
159Y1A0210,1525501,23
159Y1A0211,1525501,25
159Y1A0212,1525501,23
159Y1A0213,1525501,26
159Y1A0214,1525501,27
159Y1A0215,1525501,24
159Y1A0216,1525501,24
159Y1A0217,1525501,22
159Y1A0218,1525501,22
159Y1A0220,1525501,23
159Y1A0221,1525501,24
159Y1A0222,1525501,27
159Y1A0223,1525501,27
159Y1A0224,1525501,27
159Y1A0225,1525501,24
159Y1A0226,1525501,25
159Y1A0227,1525501,25
159Y1A0228,1525501,26
159Y1A0229,1525501,25
159Y1A0230,1525501,0
159Y1A0231,1525501,25
159Y1A0232,1525501,26
159Y1A0233,1525501,25
159Y1A0235,1525501,24
159Y1A0236,1525501,25
159Y1A0237,1525501,26
159Y1A0238,1525501,24
159Y1A0239,1525501,21
159Y1A0240,1525501,25
159Y1A0242,1525501,22
159Y1A0243,1525501,25
159Y1A0244,1525501,25
159Y1A0245,1525501,23
159Y1A0246,1525501,25
159Y1A0247,1525501,26
159Y1A0248,1525501,25
159Y1A0249,1525501,25
159Y1A0250,1525501,25
159Y1A0251,1525501,22
159Y1A0252,1525501,26
159Y1A0253,1525501,26
159Y1A0254,1525501,25
159Y1A0255,1525501,25
159Y1A0256,1525501,21
159Y1A0257,1525501,24
159Y1A0258,1525501,24
159Y1A0259,1525501,25
159Y1A0260,1525501,25
159Y1A0261,1525501,25
159Y1A0262,1525501,25
159Y1A0263,1525501,25
159Y1A0264,1525501,21
159Y1A0266,1525501,25
159Y1A0267,1525501,25
159Y1A0268,1525501,25
159Y1A0269,1525501,25
159Y1A0270,1525501,25
159Y1A0271,1525501,27
159Y1A0272,1525501,22
159Y1A0273,1525501,27
159Y1A0274,1525501,27
159Y1A0275,1525501,20
159Y1A0276,1525501,29
159Y1A0277,1525501,30
159Y1A0278,1525501,20
159Y1A0279,1525501,18
159Y1A0280,1525501,21
159Y1A0281,1525501,25
159Y1A0282,1525501,29
159Y1A0283,1525501,25
159Y1A0284,1525501,19
159Y1A0285,1525501,18
159Y1A0286,1525501,24
159Y1A0287,1525501,24
159Y1A0288,1525501,28
159Y1A0289,1525501,30
159Y1A0290,1525501,30
159Y1A0291,1525501,29
159Y1A0292,1525501,26
159Y1A0293,1525501,29
159Y1A0294,1525501,26
159Y1A0295,1525501,19
159Y1A0296,1525501,29
159Y1A0297,1525501,27
159Y1A0298,1525501,25
159Y1A0299,1525501,29
159Y1A02A0,1525501,23
159Y1A02A1,1525501,26
159Y1A02A2,1525501,23
159Y1A02A3,1525501,27
169Y5A0201,1525501,28
169Y5A0202,1525501,28
169Y5A0203,1525501,26
169Y5A0204,1525501,27
169Y5A0205,1525501,28
169Y5A0206,1525501,21
169Y5A0207,1525501,30
169Y5A0208,1525501,28
169Y5A0209,1525501,28
169Y5A0210,1525501,24
169Y5A0211,1525501,23
169Y5A0212,1525501,29
169Y5A0213,1525501,29
169Y5A0214,1525501,28
169Y5A0215,1525501,28
169Y5A0216,1525501,22
169Y5A0217,1525501,24
169Y5A0218,1525501,23
169Y5A0219,1525501,23
169Y5A0221,1525501,25
169Y5A0222,1525501,26
169Y5A0223,1525501,23
169Y5A0224,1525501,29
169Y5A0225,1525501,22
169Y5A0226,1525501,24
169Y5A0227,1525501,26
169Y5A0228,1525501,26
169Y5A0229,1525501,26
169Y5A0230,1525501,28
149Y1A0208,1502502,20
159Y1A0201,1502502,28
159Y1A0202,1502502,27
159Y1A0203,1502502,15
159Y1A0204,1502502,26
159Y1A0205,1502502,22
159Y1A0206,1502502,24
159Y1A0207,1502502,25
159Y1A0208,1502502,22
159Y1A0209,1502502,12
159Y1A0210,1502502,26
159Y1A0211,1502502,26
159Y1A0212,1502502,23
159Y1A0213,1502502,28
159Y1A0214,1502502,15
159Y1A0215,1502502,24
159Y1A0216,1502502,22
159Y1A0217,1502502,14
159Y1A0218,1502502,22
159Y1A0220,1502502,20
159Y1A0221,1502502,26
159Y1A0222,1502502,28
159Y1A0223,1502502,25
159Y1A0224,1502502,30
159Y1A0225,1502502,30
159Y1A0226,1502502,30
159Y1A0227,1502502,23
159Y1A0228,1502502,28
159Y1A0229,1502502,26
159Y1A0230,1502502,0
159Y1A0231,1502502,21
159Y1A0232,1502502,24
159Y1A0233,1502502,17
159Y1A0235,1502502,25
159Y1A0236,1502502,17
159Y1A0237,1502502,23
159Y1A0238,1502502,27
159Y1A0239,1502502,25
159Y1A0240,1502502,23
159Y1A0242,1502502,18
159Y1A0243,1502502,23
159Y1A0244,1502502,27
159Y1A0245,1502502,17
159Y1A0246,1502502,25
159Y1A0247,1502502,27
159Y1A0248,1502502,21
159Y1A0249,1502502,23
159Y1A0250,1502502,30
159Y1A0251,1502502,23
159Y1A0252,1502502,29
159Y1A0253,1502502,30
159Y1A0254,1502502,28
159Y1A0255,1502502,26
159Y1A0256,1502502,18
