HTNO,SUBCODE,EM
159Y1A0192,1501405,9
159Y1A0193,1501405,46
159Y1A0194,1501405,33
159Y1A0195,1501405,11
159Y1A0196,1501405,52
159Y1A0197,1501405,-1
159Y1A0198,1501405,30
159Y1A0199,1501405,54
159Y1A01A0,1501405,64
159Y1A01A1,1501405,50
159Y1A01A2,1501405,40
159Y1A01A3,1501405,64
159Y1A01A4,1501405,15
159Y1A01A5,1501405,52
159Y1A01A6,1501405,42
159Y1A01A7,1501405,52
159Y1A01A8,1501405,-1
159Y1A01A9,1501405,30
159Y1A01B0,1501405,57
159Y1A01B1,1501405,2
159Y1A01B2,1501405,49
159Y1A01B3,1501405,51
159Y1A01B4,1501405,51
159Y1A01B5,1501405,34
159Y1A01B6,1501405,65
159Y1A01B7,1501405,50
159Y1A01B8,1501405,65
159Y1A01B9,1501405,18
159Y1A01C0,1501405,55
159Y1A01C1,1501405,60
159Y1A01C2,1501405,53
159Y1A01C3,1501405,37
159Y1A01C4,1501405,47
159Y1A01C5,1501405,14
159Y1A01C6,1501405,42
159Y1A01C7,1501405,42
159Y1A01C8,1501405,30
159Y1A01C9,1501405,31
159Y1A01D0,1501405,29
159Y1A01D1,1501405,50
159Y1A01D2,1501405,39
159Y1A01D3,1501405,39
159Y1A01D5,1501405,26
159Y1A01D6,1501405,27
159Y1A01D7,1501405,27
159Y1A01D8,1501405,53
159Y1A01D9,1501405,35
159Y1A01E2,1501405,26
159Y1A01E3,1501405,2
159Y1A01E4,1501405,39
159Y1A01E5,1501405,25
159Y1A01E6,1501405,15
159Y1A01E7,1501405,3
159Y1A01E8,1501405,38
159Y1A01E9,1501405,33
159Y1A01F0,1501405,30
159Y1A01F1,1501405,9
159Y1A01F2,1501405,28
159Y1A01F3,1501405,58
159Y1A01F4,1501405,41
159Y1A01F5,1501405,40
159Y1A01F6,1501405,35
159Y1A01F7,1501405,58
159Y1A01F8,1501405,57
159Y1A01F9,1501405,54
159Y1A01G0,1501405,9
159Y1A01G1,1501405,44
159Y1A01G2,1501405,38
169Y5A0101,1501405,49
169Y5A0102,1501405,47
169Y5A0103,1501405,46
169Y5A0104,1501405,62
169Y5A0105,1501405,45
169Y5A0106,1501405,57
169Y5A0107,1501405,14
169Y5A0108,1501405,30
169Y5A0109,1501405,48
169Y5A0110,1501405,36
169Y5A0111,1501405,25
169Y5A0113,1501405,37
169Y5A0114,1501405,45
169Y5A0115,1501405,52
169Y5A0116,1501405,57
169Y5A0117,1501405,53
169Y5A0118,1501405,32
169Y5A0119,1501405,39
169Y5A0120,1501405,41
169Y5A0121,1501405,26
169Y5A0122,1501405,51
169Y5A0123,1501405,37
169Y5A0124,1501405,55
169Y5A0125,1501405,53
169Y5A0126,1501405,46
169Y5A0127,1501405,54
169Y5A0128,1501405,51
169Y5A0129,1501405,49
169Y5A0130,1501405,44
169Y5A0131,1501405,47
169Y5A0132,1501405,45
169Y5A0133,1501405,34
169Y5A0134,1501405,46
169Y5A0135,1501405,61
169Y5A0136,1501405,56
169Y5A0137,1501405,48
169Y5A0138,1501405,41
169Y5A0139,1501405,57
169Y5A0140,1501405,52
169Y5A0141,1501405,52
169Y5A0142,1501405,39
169Y5A0143,1501405,54
169Y5A0144,1501405,44
169Y5A0145,1501405,59
169Y5A0146,1501405,51
169Y5A0147,1501405,31
169Y5A0148,1501405,49
169Y5A0149,1501405,44
169Y5A0150,1501405,39
169Y5A0151,1501405,52
169Y5A0152,1501405,28
169Y5A0153,1501405,29
169Y5A0154,1501405,45
169Y5A0155,1501405,52
169Y5A0156,1501405,58
169Y5A0157,1501405,55
169Y5A0158,1501405,55
169Y5A0159,1501405,40
169Y5A0160,1501405,47
169Y5A0161,1501405,56
169Y5A0162,1501405,55
169Y5A0163,1501405,46
169Y5A0164,1501405,44
169Y5A0165,1501405,30
149Y1A0128,1501406,4
149Y1A0169,1501406,3
149Y1A0182,1501406,3
149Y1A01C8,1501406,-1
149Y1A01D0,1501406,0
149Y1A01D1,1501406,1
159Y1A0101,1501406,34
159Y1A0102,1501406,22
159Y1A0103,1501406,20
159Y1A0104,1501406,13
159Y1A0105,1501406,9
159Y1A0106,1501406,3
159Y1A0108,1501406,6
159Y1A0109,1501406,-1
159Y1A0110,1501406,34
159Y1A0111,1501406,9
159Y1A0112,1501406,9
159Y1A0113,1501406,23
159Y1A0114,1501406,22
159Y1A0115,1501406,36
159Y1A0116,1501406,30
159Y1A0117,1501406,26
159Y1A0118,1501406,4
159Y1A0119,1501406,18
159Y1A0121,1501406,14
159Y1A0122,1501406,14
159Y1A0123,1501406,27
159Y1A0124,1501406,10
159Y1A0125,1501406,23
159Y1A0126,1501406,34
159Y1A0129,1501406,2
159Y1A0130,1501406,27
159Y1A0131,1501406,13
159Y1A0132,1501406,3
159Y1A0133,1501406,37
159Y1A0134,1501406,3
159Y1A0135,1501406,22
159Y1A0136,1501406,39
159Y1A0137,1501406,0
159Y1A0138,1501406,6
159Y1A0139,1501406,8
159Y1A0140,1501406,8
159Y1A0141,1501406,27
159Y1A0142,1501406,41
159Y1A0143,1501406,35
159Y1A0144,1501406,33
159Y1A0145,1501406,11
159Y1A0146,1501406,20
159Y1A0147,1501406,8
159Y1A0148,1501406,30
159Y1A0149,1501406,-1
159Y1A0150,1501406,31
159Y1A0151,1501406,19
159Y1A0152,1501406,37
159Y1A0153,1501406,2
159Y1A0154,1501406,38
159Y1A0155,1501406,48
159Y1A0156,1501406,39
159Y1A0157,1501406,26
159Y1A0159,1501406,45
159Y1A0160,1501406,15
159Y1A0161,1501406,0
159Y1A0162,1501406,18
159Y1A0163,1501406,25
159Y1A0164,1501406,54
159Y1A0165,1501406,26
159Y1A0166,1501406,33
159Y1A0167,1501406,38
159Y1A0168,1501406,36
159Y1A0169,1501406,27
159Y1A0170,1501406,44
159Y1A0171,1501406,25
159Y1A0172,1501406,25
159Y1A0173,1501406,3
159Y1A0174,1501406,7
159Y1A0175,1501406,19
159Y1A0176,1501406,7
159Y1A0177,1501406,16
159Y1A0178,1501406,16
159Y1A0179,1501406,-1
159Y1A0180,1501406,22
159Y1A0181,1501406,35
159Y1A0183,1501406,22
159Y1A0185,1501406,-1
159Y1A0186,1501406,16
159Y1A0187,1501406,6
159Y1A0188,1501406,24
159Y1A0189,1501406,33
159Y1A0190,1501406,16
159Y1A0191,1501406,29
159Y1A0192,1501406,1
159Y1A0193,1501406,24
159Y1A0194,1501406,14
159Y1A0195,1501406,4
159Y1A0196,1501406,23
159Y1A0197,1501406,1
159Y1A0198,1501406,9
159Y1A0199,1501406,31
159Y1A01A0,1501406,31
159Y1A01A1,1501406,30
159Y1A01A2,1501406,27
159Y1A01A3,1501406,31
159Y1A01A4,1501406,21
159Y1A01A5,1501406,29
159Y1A01A6,1501406,21
159Y1A01A7,1501406,32
159Y1A01A8,1501406,-1
159Y1A01A9,1501406,21
159Y1A01B0,1501406,26
159Y1A01B1,1501406,8
159Y1A01B2,1501406,16
159Y1A01B3,1501406,21
159Y1A01B4,1501406,41
159Y1A01B5,1501406,33
159Y1A01B6,1501406,51
159Y1A01B7,1501406,24
159Y1A01B8,1501406,30
159Y1A01B9,1501406,15
159Y1A01C0,1501406,29
159Y1A01C1,1501406,43
159Y1A01C2,1501406,26
159Y1A01C3,1501406,37
159Y1A01C4,1501406,23
159Y1A01C5,1501406,5
159Y1A01C6,1501406,18
159Y1A01C7,1501406,45
159Y1A01C8,1501406,9
159Y1A01C9,1501406,20
159Y1A01D0,1501406,14
159Y1A01D1,1501406,21
159Y1A01D2,1501406,22
159Y1A01D3,1501406,38
159Y1A01D5,1501406,19
159Y1A01D6,1501406,22
159Y1A01D7,1501406,11
159Y1A01D8,1501406,36
159Y1A01D9,1501406,30
159Y1A01E2,1501406,11
159Y1A01E3,1501406,11
159Y1A01E4,1501406,43
159Y1A01E5,1501406,4
159Y1A01E6,1501406,25
159Y1A01E7,1501406,5
159Y1A01E8,1501406,33
159Y1A01E9,1501406,25
159Y1A01F0,1501406,35
159Y1A01F1,1501406,25
159Y1A01F2,1501406,25
159Y1A01F3,1501406,47
159Y1A01F4,1501406,9
159Y1A01F5,1501406,28
159Y1A01F6,1501406,38
159Y1A01F7,1501406,37
159Y1A01F8,1501406,36
159Y1A01F9,1501406,43
159Y1A01G0,1501406,26
159Y1A01G1,1501406,41
159Y1A01G2,1501406,27
169Y5A0101,1501406,33
169Y5A0102,1501406,34
169Y5A0103,1501406,29
169Y5A0104,1501406,25
169Y5A0105,1501406,30
169Y5A0106,1501406,25
169Y5A0107,1501406,29
169Y5A0108,1501406,26
169Y5A0109,1501406,29
169Y5A0110,1501406,30
169Y5A0111,1501406,26
169Y5A0113,1501406,32
169Y5A0114,1501406,38
169Y5A0115,1501406,38
169Y5A0116,1501406,37
169Y5A0117,1501406,47
169Y5A0118,1501406,25
169Y5A0119,1501406,33
169Y5A0120,1501406,31
169Y5A0121,1501406,25
169Y5A0122,1501406,33
169Y5A0123,1501406,15
169Y5A0124,1501406,37
169Y5A0125,1501406,33
169Y5A0126,1501406,25
169Y5A0127,1501406,31
169Y5A0128,1501406,29
169Y5A0129,1501406,25
169Y5A0130,1501406,27
169Y5A0131,1501406,28
169Y5A0132,1501406,25
169Y5A0133,1501406,27
169Y5A0134,1501406,36
169Y5A0135,1501406,50
169Y5A0136,1501406,39
169Y5A0137,1501406,31
169Y5A0138,1501406,29
169Y5A0139,1501406,38
169Y5A0140,1501406,35
169Y5A0141,1501406,30
169Y5A0142,1501406,31
169Y5A0143,1501406,32
169Y5A0144,1501406,25
169Y5A0145,1501406,43
169Y5A0146,1501406,43
169Y5A0147,1501406,25
169Y5A0148,1501406,39
169Y5A0149,1501406,25
169Y5A0150,1501406,25
169Y5A0151,1501406,34
169Y5A0152,1501406,15
169Y5A0153,1501406,16
169Y5A0154,1501406,25
169Y5A0155,1501406,34
169Y5A0156,1501406,37
169Y5A0157,1501406,25
169Y5A0158,1501406,34
169Y5A0159,1501406,28
169Y5A0160,1501406,37
169Y5A0161,1501406,31
169Y5A0162,1501406,31
169Y5A0163,1501406,25
169Y5A0164,1501406,25
169Y5A0165,1501406,25
149Y1A0128,1501407,20
149Y1A0169,1501407,31
149Y1A0182,1501407,20
149Y1A01C8,1501407,20
149Y1A01D0,1501407,32
149Y1A01D1,1501407,21
159Y1A0101,1501407,50
159Y1A0102,1501407,49
159Y1A0103,1501407,47
159Y1A0104,1501407,46
159Y1A0105,1501407,43
159Y1A0106,1501407,41
159Y1A0108,1501407,42
159Y1A0109,1501407,33
159Y1A0110,1501407,48
159Y1A0111,1501407,31
159Y1A0112,1501407,43
159Y1A0113,1501407,49
159Y1A0114,1501407,49
159Y1A0115,1501407,49
159Y1A0116,1501407,49
159Y1A0117,1501407,50
159Y1A0118,1501407,41
159Y1A0119,1501407,25
159Y1A0121,1501407,43
159Y1A0122,1501407,44
159Y1A0123,1501407,45
159Y1A0124,1501407,41
159Y1A0125,1501407,44
159Y1A0126,1501407,49
159Y1A0129,1501407,42
159Y1A0130,1501407,43
159Y1A0131,1501407,50
159Y1A0132,1501407,42
159Y1A0133,1501407,42
159Y1A0134,1501407,38
159Y1A0135,1501407,40
159Y1A0136,1501407,50
159Y1A0137,1501407,49
159Y1A0138,1501407,31
159Y1A0139,1501407,31
159Y1A0140,1501407,30
159Y1A0141,1501407,39
159Y1A0142,1501407,48
159Y1A0143,1501407,44
159Y1A0144,1501407,46
159Y1A0145,1501407,41
159Y1A0146,1501407,45
159Y1A0147,1501407,42
159Y1A0148,1501407,46
159Y1A0149,1501407,21
159Y1A0150,1501407,46
159Y1A0151,1501407,46
159Y1A0152,1501407,47
159Y1A0153,1501407,42
159Y1A0154,1501407,49
159Y1A0155,1501407,48
159Y1A0156,1501407,47
159Y1A0157,1501407,39
159Y1A0159,1501407,43
159Y1A0160,1501407,41
159Y1A0161,1501407,30
159Y1A0162,1501407,36
159Y1A0163,1501407,42
159Y1A0164,1501407,48
159Y1A0165,1501407,42
159Y1A0166,1501407,46
159Y1A0167,1501407,40
159Y1A0168,1501407,42
159Y1A0169,1501407,45
159Y1A0170,1501407,49
159Y1A0171,1501407,30
159Y1A0172,1501407,42
159Y1A0173,1501407,33
159Y1A0174,1501407,38
159Y1A0175,1501407,37
159Y1A0176,1501407,38
159Y1A0177,1501407,40
159Y1A0178,1501407,30
159Y1A0179,1501407,30
159Y1A0180,1501407,43
159Y1A0181,1501407,48
159Y1A0183,1501407,48
159Y1A0185,1501407,37
159Y1A0186,1501407,48
159Y1A0187,1501407,41
159Y1A0188,1501407,44
159Y1A0189,1501407,46
159Y1A0190,1501407,40
159Y1A0191,1501407,45
159Y1A0192,1501407,43
159Y1A0193,1501407,47
159Y1A0194,1501407,46
159Y1A0195,1501407,42
159Y1A0196,1501407,47
159Y1A0197,1501407,30
159Y1A0198,1501407,40
159Y1A0199,1501407,47
159Y1A01A0,1501407,47
159Y1A01A1,1501407,49
159Y1A01A2,1501407,46
159Y1A01A3,1501407,46
159Y1A01A4,1501407,44
159Y1A01A5,1501407,47
159Y1A01A6,1501407,44
159Y1A01A7,1501407,48
159Y1A01A8,1501407,46
159Y1A01A9,1501407,46
159Y1A01B0,1501407,47
159Y1A01B1,1501407,46
159Y1A01B2,1501407,46
159Y1A01B3,1501407,46
159Y1A01B4,1501407,47
159Y1A01B5,1501407,38
159Y1A01B6,1501407,49
159Y1A01B7,1501407,49
159Y1A01B8,1501407,47
159Y1A01B9,1501407,45
159Y1A01C0,1501407,49
159Y1A01C1,1501407,46
159Y1A01C2,1501407,49
159Y1A01C3,1501407,46
159Y1A01C4,1501407,47
159Y1A01C5,1501407,38
159Y1A01C6,1501407,42
159Y1A01C7,1501407,49
159Y1A01C8,1501407,40
159Y1A01C9,1501407,42
159Y1A01D0,1501407,42
159Y1A01D1,1501407,44
159Y1A01D2,1501407,43
159Y1A01D3,1501407,41
159Y1A01D5,1501407,40
159Y1A01D6,1501407,41
159Y1A01D7,1501407,40
159Y1A01D8,1501407,47
159Y1A01D9,1501407,40
159Y1A01E2,1501407,41
159Y1A01E3,1501407,38
159Y1A01E4,1501407,49
159Y1A01E5,1501407,39
159Y1A01E6,1501407,38
159Y1A01E7,1501407,38
159Y1A01E8,1501407,45
159Y1A01E9,1501407,41
159Y1A01F0,1501407,47
159Y1A01F1,1501407,40
159Y1A01F2,1501407,44
159Y1A01F3,1501407,47
159Y1A01F4,1501407,46
159Y1A01F5,1501407,48
159Y1A01F6,1501407,47
159Y1A01F7,1501407,45
159Y1A01F8,1501407,42
159Y1A01F9,1501407,42
159Y1A01G0,1501407,42
159Y1A01G1,1501407,45
159Y1A01G2,1501407,45
169Y5A0101,1501407,48
169Y5A0102,1501407,47
169Y5A0103,1501407,45
169Y5A0104,1501407,45
169Y5A0105,1501407,45
169Y5A0106,1501407,45
169Y5A0107,1501407,45
169Y5A0108,1501407,44
169Y5A0109,1501407,48
169Y5A0110,1501407,49
169Y5A0111,1501407,43
169Y5A0113,1501407,43
169Y5A0114,1501407,45
169Y5A0115,1501407,50
169Y5A0116,1501407,47
169Y5A0117,1501407,50
169Y5A0118,1501407,47
169Y5A0119,1501407,43
169Y5A0120,1501407,48
169Y5A0121,1501407,41
169Y5A0122,1501407,49
169Y5A0123,1501407,36
169Y5A0124,1501407,50
169Y5A0125,1501407,40
169Y5A0126,1501407,45
169Y5A0127,1501407,44
169Y5A0128,1501407,44
169Y5A0129,1501407,41
169Y5A0130,1501407,41
169Y5A0131,1501407,45
169Y5A0132,1501407,28
169Y5A0133,1501407,34
169Y5A0134,1501407,49
169Y5A0135,1501407,46
169Y5A0136,1501407,46
169Y5A0137,1501407,35
169Y5A0138,1501407,18
169Y5A0139,1501407,41
169Y5A0140,1501407,49
169Y5A0141,1501407,44
169Y5A0142,1501407,34
169Y5A0143,1501407,45
169Y5A0144,1501407,46
169Y5A0145,1501407,40
169Y5A0146,1501407,42
169Y5A0147,1501407,26
169Y5A0148,1501407,46
169Y5A0149,1501407,30
169Y5A0150,1501407,50
169Y5A0151,1501407,48
169Y5A0152,1501407,43
169Y5A0153,1501407,42
169Y5A0154,1501407,42
169Y5A0155,1501407,48
169Y5A0156,1501407,48
169Y5A0157,1501407,36
169Y5A0158,1501407,45
169Y5A0159,1501407,50
169Y5A0160,1501407,48
169Y5A0161,1501407,48
169Y5A0162,1501407,45
169Y5A0163,1501407,39
169Y5A0164,1501407,43
169Y5A0165,1501407,32
149Y1A0128,1501408,29
149Y1A0169,1501408,26
149Y1A0182,1501408,27
149Y1A01C8,1501408,30
149Y1A01D0,1501408,33
149Y1A01D1,1501408,31
159Y1A0101,1501408,48
159Y1A0102,1501408,47
159Y1A0103,1501408,42
159Y1A0104,1501408,42
159Y1A0105,1501408,39
159Y1A0106,1501408,40
159Y1A0108,1501408,39
159Y1A0109,1501408,32
159Y1A0110,1501408,44
159Y1A0111,1501408,32
159Y1A0112,1501408,38
159Y1A0113,1501408,48
159Y1A0114,1501408,46
159Y1A0115,1501408,46
159Y1A0116,1501408,47
159Y1A0117,1501408,47
159Y1A0118,1501408,45
159Y1A0119,1501408,36
159Y1A0121,1501408,38
159Y1A0122,1501408,36
159Y1A0123,1501408,41
159Y1A0124,1501408,38
159Y1A0125,1501408,46
159Y1A0126,1501408,48
159Y1A0129,1501408,38
159Y1A0130,1501408,40
159Y1A0131,1501408,48
159Y1A0132,1501408,43
159Y1A0133,1501408,48
159Y1A0134,1501408,37
159Y1A0135,1501408,47
159Y1A0136,1501408,49
159Y1A0137,1501408,47
159Y1A0138,1501408,29
159Y1A0139,1501408,32
159Y1A0140,1501408,35
159Y1A0141,1501408,36
159Y1A0142,1501408,46
159Y1A0143,1501408,43
159Y1A0144,1501408,45
159Y1A0145,1501408,37
159Y1A0146,1501408,40
159Y1A0147,1501408,38
159Y1A0148,1501408,48
159Y1A0149,1501408,32
159Y1A0150,1501408,43
159Y1A0151,1501408,46
159Y1A0152,1501408,47
159Y1A0153,1501408,39
159Y1A0154,1501408,48
159Y1A0155,1501408,50
159Y1A0156,1501408,49
159Y1A0157,1501408,46
159Y1A0159,1501408,49
159Y1A0160,1501408,48
159Y1A0161,1501408,40
159Y1A0162,1501408,43
159Y1A0163,1501408,47
159Y1A0164,1501408,50
159Y1A0165,1501408,46
159Y1A0166,1501408,49
159Y1A0167,1501408,49
159Y1A0168,1501408,47
159Y1A0169,1501408,47
159Y1A0170,1501408,50
159Y1A0171,1501408,37
159Y1A0172,1501408,45
159Y1A0173,1501408,38
159Y1A0174,1501408,38
159Y1A0175,1501408,46
159Y1A0176,1501408,42
159Y1A0177,1501408,40
159Y1A0178,1501408,44
159Y1A0179,1501408,36
159Y1A0180,1501408,48
159Y1A0181,1501408,50
159Y1A0183,1501408,49
159Y1A0185,1501408,38
159Y1A0186,1501408,49
159Y1A0187,1501408,38
159Y1A0188,1501408,48
159Y1A0189,1501408,50
159Y1A0190,1501408,47
159Y1A0191,1501408,48
159Y1A0192,1501408,48
159Y1A0193,1501408,50
159Y1A0194,1501408,49
159Y1A0195,1501408,41
159Y1A0196,1501408,49
159Y1A0197,1501408,38
159Y1A0198,1501408,46
159Y1A0199,1501408,49
159Y1A01A0,1501408,50
159Y1A01A1,1501408,49
159Y1A01A2,1501408,48
159Y1A01A3,1501408,49
159Y1A01A4,1501408,39
159Y1A01A5,1501408,49
159Y1A01A6,1501408,47
159Y1A01A7,1501408,49
159Y1A01A8,1501408,47
159Y1A01A9,1501408,39
159Y1A01B0,1501408,49
159Y1A01B1,1501408,40
159Y1A01B2,1501408,40
159Y1A01B3,1501408,40
159Y1A01B4,1501408,45
159Y1A01B5,1501408,30
159Y1A01B6,1501408,49
159Y1A01B7,1501408,46
159Y1A01B8,1501408,48
159Y1A01B9,1501408,33
159Y1A01C0,1501408,33
159Y1A01C1,1501408,48
159Y1A01C2,1501408,44
159Y1A01C3,1501408,49
159Y1A01C4,1501408,49
159Y1A01C5,1501408,37
159Y1A01C6,1501408,39
159Y1A01C7,1501408,42
159Y1A01C8,1501408,32
159Y1A01C9,1501408,34
159Y1A01D0,1501408,38
159Y1A01D1,1501408,46
159Y1A01D2,1501408,40
159Y1A01D3,1501408,39
159Y1A01D5,1501408,37
159Y1A01D6,1501408,38
159Y1A01D7,1501408,30
159Y1A01D8,1501408,45
159Y1A01D9,1501408,44
159Y1A01E2,1501408,30
159Y1A01E3,1501408,37
159Y1A01E4,1501408,49
159Y1A01E5,1501408,37
159Y1A01E6,1501408,37
159Y1A01E7,1501408,35
159Y1A01E8,1501408,40
159Y1A01E9,1501408,30
159Y1A01F0,1501408,40
159Y1A01F1,1501408,30
159Y1A01F2,1501408,40
159Y1A01F3,1501408,45
159Y1A01F4,1501408,35
159Y1A01F5,1501408,43
159Y1A01F6,1501408,42
159Y1A01F7,1501408,44
159Y1A01F8,1501408,44
159Y1A01F9,1501408,46
159Y1A01G0,1501408,42
159Y1A01G1,1501408,42
159Y1A01G2,1501408,49
169Y5A0101,1501408,36
169Y5A0102,1501408,47
169Y5A0103,1501408,40
169Y5A0104,1501408,49
169Y5A0105,1501408,37
169Y5A0106,1501408,39
169Y5A0107,1501408,47
169Y5A0108,1501408,48
169Y5A0109,1501408,44
169Y5A0110,1501408,45
169Y5A0111,1501408,40
169Y5A0113,1501408,43
169Y5A0114,1501408,47
169Y5A0115,1501408,44
169Y5A0116,1501408,42
169Y5A0117,1501408,45
169Y5A0118,1501408,42
169Y5A0119,1501408,40
169Y5A0120,1501408,41
169Y5A0121,1501408,40
169Y5A0122,1501408,41
169Y5A0123,1501408,36
169Y5A0124,1501408,43
169Y5A0125,1501408,43
169Y5A0126,1501408,38
169Y5A0127,1501408,40
169Y5A0128,1501408,40
169Y5A0129,1501408,35
169Y5A0130,1501408,35
169Y5A0131,1501408,40
169Y5A0132,1501408,40
169Y5A0133,1501408,38
169Y5A0134,1501408,40
169Y5A0135,1501408,43
169Y5A0136,1501408,40
169Y5A0137,1501408,41
169Y5A0138,1501408,30
169Y5A0139,1501408,41
169Y5A0140,1501408,43
169Y5A0141,1501408,36
169Y5A0142,1501408,40
169Y5A0143,1501408,40
169Y5A0144,1501408,37
169Y5A0145,1501408,41
169Y5A0146,1501408,38
169Y5A0147,1501408,40
169Y5A0148,1501408,40
169Y5A0149,1501408,35
169Y5A0150,1501408,38
169Y5A0151,1501408,41
169Y5A0152,1501408,34
169Y5A0153,1501408,35
169Y5A0154,1501408,38
169Y5A0155,1501408,41
169Y5A0156,1501408,38
169Y5A0157,1501408,36
169Y5A0158,1501408,42
169Y5A0159,1501408,40
169Y5A0160,1501408,40
169Y5A0161,1501408,40
169Y5A0162,1501408,41
169Y5A0163,1501408,42
169Y5A0164,1501408,39
169Y5A0165,1501408,38
149Y1A0208,1504402,25
159Y1A0201,1504402,57
159Y1A0202,1504402,46
159Y1A0203,1504402,3
159Y1A0204,1504402,27
159Y1A0205,1504402,32
159Y1A0206,1504402,30
159Y1A0207,1504402,40
159Y1A0208,1504402,25
159Y1A0209,1504402,11
159Y1A0210,1504402,36
159Y1A0211,1504402,38
159Y1A0212,1504402,14
159Y1A0213,1504402,35
159Y1A0214,1504402,31
159Y1A0215,1504402,33
159Y1A0216,1504402,17
159Y1A0217,1504402,4
159Y1A0218,1504402,27
159Y1A0220,1504402,25
159Y1A0221,1504402,37
159Y1A0222,1504402,39
159Y1A0223,1504402,30
159Y1A0224,1504402,54
159Y1A0225,1504402,45
159Y1A0226,1504402,40
159Y1A0227,1504402,25
159Y1A0228,1504402,28
159Y1A0229,1504402,29
159Y1A0230,1504402,4
159Y1A0231,1504402,28
159Y1A0232,1504402,27
159Y1A0233,1504402,15
159Y1A0234,1504402,0
159Y1A0235,1504402,44
159Y1A0236,1504402,30
159Y1A0237,1504402,36
159Y1A0238,1504402,41
159Y1A0239,1504402,40
159Y1A0240,1504402,35
159Y1A0242,1504402,18
159Y1A0243,1504402,34
159Y1A0244,1504402,30
159Y1A0245,1504402,26
159Y1A0246,1504402,25
159Y1A0247,1504402,50
159Y1A0248,1504402,41
159Y1A0249,1504402,29
159Y1A0250,1504402,52
159Y1A0251,1504402,39
159Y1A0252,1504402,35
159Y1A0253,1504402,54
159Y1A0254,1504402,48
159Y1A0255,1504402,57
159Y1A0256,1504402,16
159Y1A0257,1504402,15
159Y1A0258,1504402,25
159Y1A0259,1504402,40
159Y1A0260,1504402,56
159Y1A0261,1504402,-1
159Y1A0262,1504402,51
159Y1A0263,1504402,64
159Y1A0264,1504402,2
159Y1A0266,1504402,26
159Y1A0267,1504402,37
159Y1A0268,1504402,40
159Y1A0269,1504402,46
159Y1A0270,1504402,40
159Y1A0271,1504402,25
159Y1A0272,1504402,32
159Y1A0273,1504402,29
159Y1A0274,1504402,45
159Y1A0275,1504402,25
159Y1A0276,1504402,47
159Y1A0277,1504402,59
159Y1A0278,1504402,40
159Y1A0279,1504402,-1
159Y1A0280,1504402,10
159Y1A0281,1504402,38
159Y1A0282,1504402,38
159Y1A0283,1504402,36
159Y1A0284,1504402,12
159Y1A0285,1504402,4
159Y1A0286,1504402,15
159Y1A0287,1504402,36
159Y1A0288,1504402,52
159Y1A0289,1504402,42
159Y1A0290,1504402,51
159Y1A0291,1504402,44
159Y1A0292,1504402,25
159Y1A0293,1504402,54
159Y1A0294,1504402,31
159Y1A0295,1504402,14
159Y1A0296,1504402,66
159Y1A0297,1504402,33
159Y1A0298,1504402,28
159Y1A0299,1504402,51
159Y1A02A0,1504402,9
159Y1A02A1,1504402,7
159Y1A02A2,1504402,17
159Y1A02A3,1504402,34
169Y5A0201,1504402,50
169Y5A0202,1504402,42
169Y5A0203,1504402,46
169Y5A0204,1504402,56
169Y5A0205,1504402,52
169Y5A0206,1504402,28
169Y5A0207,1504402,54
169Y5A0208,1504402,57
169Y5A0209,1504402,45
169Y5A0210,1504402,35
169Y5A0211,1504402,37
169Y5A0212,1504402,49
169Y5A0213,1504402,56
169Y5A0214,1504402,56
169Y5A0215,1504402,48
169Y5A0216,1504402,27
169Y5A0217,1504402,32
169Y5A0218,1504402,43
169Y5A0219,1504402,14
169Y5A0221,1504402,50
169Y5A0222,1504402,48
169Y5A0223,1504402,25
169Y5A0224,1504402,48
169Y5A0225,1504402,36
169Y5A0226,1504402,46
169Y5A0227,1504402,29
169Y5A0228,1504402,30
169Y5A0229,1504402,38
169Y5A0230,1504402,28
149Y1A0208,1514401,19
159Y1A0201,1514401,40
159Y1A0202,1514401,38
159Y1A0203,1514401,15
159Y1A0204,1514401,26
159Y1A0205,1514401,25
159Y1A0206,1514401,32
159Y1A0207,1514401,29
159Y1A0208,1514401,25
159Y1A0209,1514401,17
159Y1A0210,1514401,36
159Y1A0211,1514401,41
159Y1A0212,1514401,25
159Y1A0213,1514401,14
159Y1A0214,1514401,37
159Y1A0215,1514401,28
159Y1A0216,1514401,25
159Y1A0217,1514401,16
159Y1A0218,1514401,33
159Y1A0220,1514401,10
159Y1A0221,1514401,26
159Y1A0222,1514401,25
159Y1A0223,1514401,30
159Y1A0224,1514401,40
159Y1A0225,1514401,35
159Y1A0226,1514401,49
159Y1A0227,1514401,25
159Y1A0228,1514401,43
159Y1A0229,1514401,26
159Y1A0230,1514401,13
159Y1A0231,1514401,26
159Y1A0232,1514401,18
159Y1A0233,1514401,31
159Y1A0234,1514401,4
159Y1A0235,1514401,36
159Y1A0236,1514401,11
159Y1A0237,1514401,32
159Y1A0238,1514401,30
159Y1A0239,1514401,32
159Y1A0240,1514401,25
159Y1A0242,1514401,15
159Y1A0243,1514401,30
159Y1A0244,1514401,31
159Y1A0245,1514401,14
159Y1A0246,1514401,33
159Y1A0247,1514401,33
159Y1A0248,1514401,29
159Y1A0249,1514401,25
159Y1A0250,1514401,36
159Y1A0251,1514401,17
159Y1A0252,1514401,31
159Y1A0253,1514401,41
