HTNO,SUBCODE,EM
159Y1A0375,1503802,50
159Y1A0376,1503802,37
159Y1A0378,1503802,29
159Y1A0379,1503802,40
159Y1A0380,1503802,32
159Y1A0381,1503802,47
159Y1A0382,1503802,34
159Y1A0383,1503802,27
159Y1A0384,1503802,43
159Y1A0385,1503802,35
159Y1A0386,1503802,34
159Y1A0387,1503802,31
159Y1A0388,1503802,34
159Y1A0389,1503802,25
159Y1A0391,1503802,25
159Y1A0392,1503802,30
159Y1A0393,1503802,46
159Y1A0394,1503802,30
159Y1A0395,1503802,34
159Y1A0398,1503802,51
159Y1A0399,1503802,37
159Y1A03A1,1503802,28
159Y1A03A2,1503802,40
159Y1A03A3,1503802,50
159Y1A03A4,1503802,50
159Y1A03A5,1503802,48
159Y1A03A6,1503802,29
159Y1A03A7,1503802,25
159Y1A03A8,1503802,29
159Y1A03B2,1503802,48
159Y1A03B3,1503802,43
159Y1A03B4,1503802,25
159Y1A03B5,1503802,21
159Y1A03B7,1503802,25
159Y1A03B8,1503802,25
159Y1A03B9,1503802,37
159Y1A03C0,1503802,21
159Y1A03C3,1503802,37
159Y1A03C4,1503802,49
159Y1A03C5,1503802,38
159Y1A03C6,1503802,27
159Y1A03C7,1503802,48
159Y1A03C8,1503802,55
159Y1A03C9,1503802,50
159Y1A03D0,1503802,48
159Y1A03D1,1503802,41
159Y1A03D2,1503802,41
159Y1A03D3,1503802,49
159Y1A03D4,1503802,52
159Y1A03D6,1503802,35
159Y1A03D7,1503802,50
159Y1A03D8,1503802,44
159Y1A03D9,1503802,37
159Y1A03E0,1503802,42
159Y1A03E1,1503802,50
159Y1A03E2,1503802,44
159Y1A03E3,1503802,53
159Y1A03E4,1503802,33
159Y1A03E5,1503802,45
159Y1A03E6,1503802,49
159Y1A03E7,1503802,40
159Y1A03E8,1503802,35
159Y1A03E9,1503802,54
159Y1A03F0,1503802,33
169Y5A0301,1503802,43
169Y5A0302,1503802,29
169Y5A0304,1503802,33
169Y5A0305,1503802,42
169Y5A0306,1503802,31
169Y5A0308,1503802,25
169Y5A0309,1503802,30
169Y5A0310,1503802,37
169Y5A0311,1503802,31
169Y5A0312,1503802,41
169Y5A0313,1503802,36
169Y5A0314,1503802,41
169Y5A0315,1503802,28
169Y5A0316,1503802,41
169Y5A0317,1503802,32
169Y5A0318,1503802,41
169Y5A0319,1503802,33
169Y5A0320,1503802,36
169Y5A0321,1503802,43
169Y5A0322,1503802,44
169Y5A0323,1503802,33
169Y5A0324,1503802,38
169Y5A0325,1503802,40
169Y5A0326,1503802,42
169Y5A0327,1503802,27
149Y1A0321,1503803,13
149Y1A03A2,1503803,4
149Y1A03C2,1503803,26
149Y1A03D0,1503803,29
149Y1A03D4,1503803,38
159Y1A0301,1503803,51
159Y1A0302,1503803,46
159Y1A0303,1503803,48
159Y1A0304,1503803,46
159Y1A0305,1503803,56
159Y1A0306,1503803,50
159Y1A0307,1503803,55
159Y1A0308,1503803,49
159Y1A0309,1503803,51
159Y1A0310,1503803,47
159Y1A0311,1503803,45
159Y1A0312,1503803,47
159Y1A0314,1503803,50
159Y1A0315,1503803,58
159Y1A0316,1503803,41
159Y1A0317,1503803,58
159Y1A0318,1503803,48
159Y1A0319,1503803,41
159Y1A0320,1503803,37
159Y1A0321,1503803,29
159Y1A0322,1503803,36
159Y1A0323,1503803,39
159Y1A0324,1503803,13
159Y1A0325,1503803,42
159Y1A0326,1503803,25
159Y1A0327,1503803,23
159Y1A0328,1503803,23
159Y1A0329,1503803,32
159Y1A0330,1503803,29
159Y1A0331,1503803,39
159Y1A0333,1503803,59
159Y1A0334,1503803,54
159Y1A0335,1503803,54
159Y1A0336,1503803,41
159Y1A0337,1503803,41
159Y1A0338,1503803,48
159Y1A0339,1503803,51
159Y1A0340,1503803,39
159Y1A0341,1503803,53
159Y1A0342,1503803,48
159Y1A0343,1503803,47
159Y1A0344,1503803,56
159Y1A0345,1503803,60
159Y1A0346,1503803,38
159Y1A0347,1503803,37
159Y1A0348,1503803,42
159Y1A0349,1503803,27
159Y1A0350,1503803,16
159Y1A0351,1503803,28
159Y1A0352,1503803,32
159Y1A0353,1503803,30
159Y1A0354,1503803,41
159Y1A0355,1503803,34
159Y1A0356,1503803,40
159Y1A0357,1503803,43
159Y1A0358,1503803,47
159Y1A0359,1503803,41
159Y1A0360,1503803,51
159Y1A0361,1503803,46
159Y1A0362,1503803,37
159Y1A0363,1503803,45
159Y1A0364,1503803,33
159Y1A0365,1503803,31
159Y1A0366,1503803,49
159Y1A0367,1503803,49
159Y1A0368,1503803,51
159Y1A0369,1503803,49
159Y1A0370,1503803,45
159Y1A0371,1503803,47
159Y1A0372,1503803,48
159Y1A0373,1503803,44
159Y1A0374,1503803,48
159Y1A0375,1503803,44
159Y1A0376,1503803,49
159Y1A0378,1503803,44
159Y1A0379,1503803,44
159Y1A0380,1503803,14
159Y1A0381,1503803,60
159Y1A0382,1503803,41
159Y1A0383,1503803,46
159Y1A0384,1503803,54
159Y1A0385,1503803,45
159Y1A0386,1503803,42
159Y1A0387,1503803,49
159Y1A0388,1503803,51
159Y1A0389,1503803,46
159Y1A0391,1503803,42
159Y1A0392,1503803,54
159Y1A0393,1503803,54
159Y1A0394,1503803,49
159Y1A0395,1503803,33
159Y1A0398,1503803,55
159Y1A0399,1503803,43
159Y1A03A1,1503803,41
159Y1A03A2,1503803,50
159Y1A03A3,1503803,51
159Y1A03A4,1503803,62
159Y1A03A5,1503803,54
159Y1A03A6,1503803,46
159Y1A03A7,1503803,49
159Y1A03A8,1503803,32
159Y1A03B2,1503803,48
159Y1A03B3,1503803,61
159Y1A03B4,1503803,25
159Y1A03B5,1503803,28
159Y1A03B7,1503803,34
159Y1A03B8,1503803,26
159Y1A03B9,1503803,30
159Y1A03C0,1503803,25
159Y1A03C3,1503803,37
159Y1A03C4,1503803,42
159Y1A03C5,1503803,35
159Y1A03C6,1503803,34
159Y1A03C7,1503803,56
159Y1A03C8,1503803,42
159Y1A03C9,1503803,56
159Y1A03D0,1503803,55
159Y1A03D1,1503803,56
159Y1A03D2,1503803,42
159Y1A03D3,1503803,51
159Y1A03D4,1503803,47
159Y1A03D6,1503803,37
159Y1A03D7,1503803,51
159Y1A03D8,1503803,45
159Y1A03D9,1503803,41
159Y1A03E0,1503803,46
159Y1A03E1,1503803,42
159Y1A03E2,1503803,60
159Y1A03E3,1503803,58
159Y1A03E4,1503803,43
159Y1A03E5,1503803,25
159Y1A03E6,1503803,32
159Y1A03E7,1503803,26
159Y1A03E8,1503803,29
159Y1A03E9,1503803,43
159Y1A03F0,1503803,37
169Y5A0301,1503803,48
169Y5A0302,1503803,42
169Y5A0304,1503803,43
169Y5A0305,1503803,46
169Y5A0306,1503803,41
169Y5A0308,1503803,45
169Y5A0309,1503803,51
169Y5A0310,1503803,51
169Y5A0311,1503803,49
169Y5A0312,1503803,48
169Y5A0313,1503803,42
169Y5A0314,1503803,36
169Y5A0315,1503803,52
169Y5A0316,1503803,50
169Y5A0317,1503803,33
169Y5A0318,1503803,52
169Y5A0319,1503803,49
169Y5A0320,1503803,45
169Y5A0321,1503803,42
169Y5A0322,1503803,49
169Y5A0323,1503803,43
169Y5A0324,1503803,39
169Y5A0325,1503803,51
169Y5A0326,1503803,41
169Y5A0327,1503803,46
149Y1A0321,1503804,26
149Y1A03A2,1503804,7
149Y1A03C2,1503804,46
149Y1A03D0,1503804,41
149Y1A03D4,1503804,44
159Y1A0301,1503804,53
159Y1A0302,1503804,50
159Y1A0303,1503804,48
159Y1A0304,1503804,46
159Y1A0305,1503804,50
159Y1A0306,1503804,48
159Y1A0307,1503804,49
159Y1A0308,1503804,51
159Y1A0309,1503804,54
159Y1A0310,1503804,48
159Y1A0311,1503804,43
159Y1A0312,1503804,34
159Y1A0314,1503804,48
159Y1A0315,1503804,37
159Y1A0316,1503804,33
159Y1A0317,1503804,45
159Y1A0318,1503804,48
159Y1A0319,1503804,37
159Y1A0320,1503804,28
159Y1A0321,1503804,37
159Y1A0322,1503804,42
159Y1A0323,1503804,39
159Y1A0324,1503804,41
159Y1A0325,1503804,40
159Y1A0326,1503804,37
159Y1A0327,1503804,46
159Y1A0328,1503804,41
159Y1A0329,1503804,45
159Y1A0330,1503804,37
159Y1A0331,1503804,51
159Y1A0333,1503804,46
159Y1A0334,1503804,40
159Y1A0335,1503804,45
159Y1A0336,1503804,49
159Y1A0337,1503804,52
159Y1A0338,1503804,49
159Y1A0339,1503804,52
159Y1A0340,1503804,38
159Y1A0341,1503804,49
159Y1A0342,1503804,52
159Y1A0343,1503804,49
159Y1A0344,1503804,46
159Y1A0345,1503804,42
159Y1A0346,1503804,38
159Y1A0347,1503804,37
159Y1A0348,1503804,42
159Y1A0349,1503804,47
159Y1A0350,1503804,30
159Y1A0351,1503804,44
159Y1A0352,1503804,52
159Y1A0353,1503804,44
159Y1A0354,1503804,42
159Y1A0355,1503804,43
159Y1A0356,1503804,50
159Y1A0357,1503804,49
159Y1A0358,1503804,53
159Y1A0359,1503804,48
159Y1A0360,1503804,57
159Y1A0361,1503804,51
159Y1A0362,1503804,38
159Y1A0363,1503804,50
159Y1A0364,1503804,29
159Y1A0365,1503804,31
159Y1A0366,1503804,49
159Y1A0367,1503804,44
159Y1A0368,1503804,55
159Y1A0369,1503804,53
159Y1A0370,1503804,51
159Y1A0371,1503804,51
159Y1A0372,1503804,49
159Y1A0373,1503804,49
159Y1A0374,1503804,43
159Y1A0375,1503804,48
159Y1A0376,1503804,47
159Y1A0378,1503804,48
159Y1A0379,1503804,51
159Y1A0380,1503804,26
159Y1A0381,1503804,63
159Y1A0382,1503804,42
159Y1A0383,1503804,47
159Y1A0384,1503804,48
159Y1A0385,1503804,45
159Y1A0386,1503804,48
159Y1A0387,1503804,43
159Y1A0388,1503804,43
159Y1A0389,1503804,58
159Y1A0391,1503804,53
159Y1A0392,1503804,47
159Y1A0393,1503804,47
159Y1A0394,1503804,46
159Y1A0395,1503804,38
159Y1A0398,1503804,49
159Y1A0399,1503804,43
159Y1A03A1,1503804,38
159Y1A03A2,1503804,41
159Y1A03A3,1503804,39
159Y1A03A4,1503804,52
159Y1A03A5,1503804,41
159Y1A03A6,1503804,38
159Y1A03A7,1503804,40
159Y1A03A8,1503804,41
159Y1A03B2,1503804,46
159Y1A03B3,1503804,53
159Y1A03B4,1503804,39
159Y1A03B5,1503804,36
159Y1A03B7,1503804,44
159Y1A03B8,1503804,28
159Y1A03B9,1503804,37
159Y1A03C0,1503804,32
159Y1A03C3,1503804,50
159Y1A03C4,1503804,58
159Y1A03C5,1503804,53
159Y1A03C6,1503804,41
159Y1A03C7,1503804,47
159Y1A03C8,1503804,51
159Y1A03C9,1503804,48
159Y1A03D0,1503804,53
159Y1A03D1,1503804,44
159Y1A03D2,1503804,39
159Y1A03D3,1503804,54
159Y1A03D4,1503804,43
159Y1A03D6,1503804,28
159Y1A03D7,1503804,48
159Y1A03D8,1503804,43
159Y1A03D9,1503804,54
159Y1A03E0,1503804,36
159Y1A03E1,1503804,32
159Y1A03E2,1503804,44
159Y1A03E3,1503804,49
159Y1A03E4,1503804,29
159Y1A03E5,1503804,44
159Y1A03E6,1503804,38
159Y1A03E7,1503804,49
159Y1A03E8,1503804,44
159Y1A03E9,1503804,48
159Y1A03F0,1503804,44
169Y5A0301,1503804,43
169Y5A0302,1503804,39
169Y5A0304,1503804,33
169Y5A0305,1503804,48
169Y5A0306,1503804,47
169Y5A0308,1503804,31
169Y5A0309,1503804,45
169Y5A0310,1503804,43
169Y5A0311,1503804,43
169Y5A0312,1503804,47
169Y5A0313,1503804,47
169Y5A0314,1503804,33
169Y5A0315,1503804,36
169Y5A0316,1503804,40
169Y5A0317,1503804,18
169Y5A0318,1503804,50
169Y5A0319,1503804,43
169Y5A0320,1503804,46
169Y5A0321,1503804,44
169Y5A0322,1503804,45
169Y5A0323,1503804,35
169Y5A0324,1503804,36
169Y5A0325,1503804,46
169Y5A0326,1503804,38
169Y5A0327,1503804,45
149Y1A0321,1503808,46
149Y1A03A2,1503808,45
149Y1A03C2,1503808,46
149Y1A03D0,1503808,46
149Y1A03D4,1503808,47
159Y1A0301,1503808,48
159Y1A0302,1503808,48
159Y1A0303,1503808,45
159Y1A0304,1503808,47
159Y1A0305,1503808,48
159Y1A0306,1503808,46
159Y1A0307,1503808,46
159Y1A0308,1503808,48
159Y1A0309,1503808,47
159Y1A0310,1503808,45
159Y1A0311,1503808,46
159Y1A0312,1503808,45
159Y1A0314,1503808,48
159Y1A0315,1503808,45
159Y1A0316,1503808,46
159Y1A0317,1503808,45
159Y1A0318,1503808,47
159Y1A0319,1503808,47
159Y1A0320,1503808,45
159Y1A0321,1503808,46
159Y1A0322,1503808,47
159Y1A0323,1503808,46
159Y1A0324,1503808,45
159Y1A0325,1503808,47
159Y1A0326,1503808,48
159Y1A0327,1503808,48
159Y1A0328,1503808,47
159Y1A0329,1503808,45
159Y1A0330,1503808,46
159Y1A0331,1503808,46
159Y1A0333,1503808,47
159Y1A0334,1503808,46
159Y1A0335,1503808,47
159Y1A0336,1503808,46
159Y1A0337,1503808,47
159Y1A0338,1503808,48
159Y1A0339,1503808,46
159Y1A0340,1503808,46
159Y1A0341,1503808,47
159Y1A0342,1503808,48
159Y1A0343,1503808,48
159Y1A0344,1503808,47
159Y1A0345,1503808,47
159Y1A0346,1503808,47
159Y1A0347,1503808,46
159Y1A0348,1503808,47
159Y1A0349,1503808,47
159Y1A0350,1503808,45
159Y1A0351,1503808,47
159Y1A0352,1503808,48
159Y1A0353,1503808,48
159Y1A0354,1503808,48
159Y1A0355,1503808,46
159Y1A0356,1503808,47
159Y1A0357,1503808,46
159Y1A0358,1503808,44
159Y1A0359,1503808,46
159Y1A0360,1503808,46
159Y1A0361,1503808,44
159Y1A0362,1503808,42
159Y1A0363,1503808,44
159Y1A0364,1503808,48
159Y1A0365,1503808,46
159Y1A0366,1503808,44
159Y1A0367,1503808,45
159Y1A0368,1503808,46
159Y1A0369,1503808,46
159Y1A0370,1503808,44
159Y1A0371,1503808,46
159Y1A0372,1503808,44
159Y1A0373,1503808,44
159Y1A0374,1503808,46
159Y1A0375,1503808,48
159Y1A0376,1503808,46
159Y1A0378,1503808,44
159Y1A0379,1503808,48
159Y1A0380,1503808,44
159Y1A0381,1503808,48
159Y1A0382,1503808,46
159Y1A0383,1503808,44
159Y1A0384,1503808,48
159Y1A0385,1503808,44
159Y1A0386,1503808,46
159Y1A0387,1503808,45
159Y1A0388,1503808,44
159Y1A0389,1503808,45
159Y1A0391,1503808,44
159Y1A0392,1503808,46
159Y1A0393,1503808,45
159Y1A0394,1503808,44
159Y1A0395,1503808,48
159Y1A0398,1503808,46
159Y1A0399,1503808,46
159Y1A03A1,1503808,46
159Y1A03A2,1503808,45
159Y1A03A3,1503808,46
159Y1A03A4,1503808,45
159Y1A03A5,1503808,44
159Y1A03A6,1503808,45
159Y1A03A7,1503808,45
159Y1A03A8,1503808,44
159Y1A03B2,1503808,45
159Y1A03B3,1503808,45
159Y1A03B4,1503808,44
159Y1A03B5,1503808,44
159Y1A03B7,1503808,44
159Y1A03B8,1503808,44
159Y1A03B9,1503808,44
159Y1A03C0,1503808,46
159Y1A03C3,1503808,48
159Y1A03C4,1503808,48
159Y1A03C5,1503808,48
159Y1A03C6,1503808,44
159Y1A03C7,1503808,46
159Y1A03C8,1503808,48
159Y1A03C9,1503808,46
159Y1A03D0,1503808,46
159Y1A03D1,1503808,48
159Y1A03D2,1503808,44
159Y1A03D3,1503808,46
159Y1A03D4,1503808,46
159Y1A03D6,1503808,44
159Y1A03D7,1503808,48
159Y1A03D8,1503808,44
159Y1A03D9,1503808,42
159Y1A03E0,1503808,46
159Y1A03E1,1503808,48
159Y1A03E2,1503808,44
159Y1A03E3,1503808,48
159Y1A03E4,1503808,48
159Y1A03E5,1503808,44
159Y1A03E6,1503808,46
159Y1A03E7,1503808,46
159Y1A03E8,1503808,48
159Y1A03E9,1503808,48
159Y1A03F0,1503808,46
169Y5A0301,1503808,46
169Y5A0302,1503808,48
169Y5A0304,1503808,44
169Y5A0305,1503808,48
169Y5A0306,1503808,46
169Y5A0308,1503808,40
169Y5A0309,1503808,48
169Y5A0310,1503808,46
169Y5A0311,1503808,42
169Y5A0312,1503808,46
169Y5A0313,1503808,46
169Y5A0314,1503808,46
169Y5A0315,1503808,44
169Y5A0316,1503808,44
169Y5A0317,1503808,46
169Y5A0318,1503808,46
169Y5A0319,1503808,44
169Y5A0320,1503808,44
169Y5A0321,1503808,46
169Y5A0322,1503808,46
169Y5A0323,1503808,44
169Y5A0324,1503808,48
169Y5A0325,1503808,48
169Y5A0326,1503808,44
169Y5A0327,1503808,40
139Y1A0406,1504801,28
149Y1A0436,1504801,44
149Y1A04B3,1504801,40
159Y1A0401,1504801,45
159Y1A0402,1504801,35
159Y1A0403,1504801,44
159Y1A0404,1504801,41
159Y1A0405,1504801,36
159Y1A0406,1504801,40
159Y1A0407,1504801,44
159Y1A0408,1504801,46
159Y1A0409,1504801,42
159Y1A0410,1504801,42
159Y1A0411,1504801,55
159Y1A0412,1504801,56
159Y1A0413,1504801,52
159Y1A0415,1504801,40
159Y1A0416,1504801,39
159Y1A0417,1504801,41
159Y1A0418,1504801,27
159Y1A0419,1504801,45
159Y1A0420,1504801,48
159Y1A0421,1504801,46
159Y1A0422,1504801,46
159Y1A0423,1504801,45
159Y1A0424,1504801,44
159Y1A0425,1504801,41
159Y1A0426,1504801,31
159Y1A0427,1504801,39
159Y1A0428,1504801,9
159Y1A0429,1504801,40
159Y1A0430,1504801,41
159Y1A0431,1504801,40
159Y1A0432,1504801,49
159Y1A0433,1504801,28
159Y1A0434,1504801,44
159Y1A0435,1504801,42
159Y1A0437,1504801,41
159Y1A0438,1504801,50
159Y1A0439,1504801,43
159Y1A0441,1504801,54
159Y1A0442,1504801,46
159Y1A0443,1504801,39
159Y1A0444,1504801,47
159Y1A0445,1504801,36
159Y1A0446,1504801,27
159Y1A0447,1504801,48
159Y1A0448,1504801,14
159Y1A0449,1504801,53
159Y1A0450,1504801,41
159Y1A0451,1504801,43
159Y1A0452,1504801,49
159Y1A0453,1504801,48
159Y1A0454,1504801,36
159Y1A0455,1504801,36
159Y1A0456,1504801,52
159Y1A0457,1504801,44
159Y1A0458,1504801,33
159Y1A0459,1504801,26
159Y1A0460,1504801,30
159Y1A0461,1504801,36
159Y1A0462,1504801,52
159Y1A0463,1504801,32
159Y1A0464,1504801,48
159Y1A0465,1504801,50
159Y1A0466,1504801,32
159Y1A0467,1504801,37
159Y1A0468,1504801,45
159Y1A0469,1504801,48
159Y1A0470,1504801,32
159Y1A0471,1504801,41
159Y1A0472,1504801,41
159Y1A0473,1504801,32
159Y1A0474,1504801,37
159Y1A0475,1504801,36
159Y1A0476,1504801,34
159Y1A0477,1504801,32
159Y1A0478,1504801,46
159Y1A0479,1504801,35
159Y1A0480,1504801,34
159Y1A0481,1504801,37
159Y1A0482,1504801,38
159Y1A0483,1504801,27
159Y1A0484,1504801,44
159Y1A0485,1504801,39
159Y1A0486,1504801,42
159Y1A0487,1504801,45
159Y1A0488,1504801,30
159Y1A0489,1504801,43
159Y1A0490,1504801,41
159Y1A0491,1504801,49
159Y1A0492,1504801,52
159Y1A0493,1504801,44
159Y1A0494,1504801,52
159Y1A0496,1504801,27
159Y1A0497,1504801,52
159Y1A0498,1504801,34
159Y1A0499,1504801,49
159Y1A04A0,1504801,36
159Y1A04A1,1504801,50
159Y1A04A2,1504801,45
159Y1A04A3,1504801,47
159Y1A04A4,1504801,42
159Y1A04A5,1504801,42
159Y1A04A6,1504801,47
159Y1A04A7,1504801,57
159Y1A04A8,1504801,35
159Y1A04A9,1504801,29
159Y1A04B0,1504801,39
159Y1A04B1,1504801,35
159Y1A04B2,1504801,34
159Y1A04B3,1504801,30
159Y1A04B4,1504801,37
159Y1A04B5,1504801,37
159Y1A04B6,1504801,37
159Y1A04B7,1504801,27
159Y1A04B8,1504801,47
159Y1A04B9,1504801,40
159Y1A04C0,1504801,35
159Y1A04C1,1504801,51
159Y1A04C2,1504801,42
159Y1A04C3,1504801,25
159Y1A04C4,1504801,33
159Y1A04C5,1504801,27
159Y1A04C6,1504801,30
159Y1A04C7,1504801,27
159Y1A04C8,1504801,35
159Y1A04C9,1504801,37
159Y1A04D0,1504801,40
159Y1A04D1,1504801,39
159Y1A04D3,1504801,40
159Y1A04D4,1504801,34
159Y1A04D5,1504801,62
159Y1A04D6,1504801,45
159Y1A04D7,1504801,40
159Y1A04D8,1504801,45
159Y1A04D9,1504801,4
159Y1A04E0,1504801,47
159Y1A04E1,1504801,33
159Y1A04E2,1504801,55
159Y1A04E3,1504801,26
159Y1A04E4,1504801,62
159Y1A04E5,1504801,53
159Y1A04E6,1504801,51
169Y5A0401,1504801,38
169Y5A0402,1504801,33
169Y5A0403,1504801,30
169Y5A0404,1504801,26
169Y5A0405,1504801,41
169Y5A0406,1504801,30
169Y5A0407,1504801,27
139Y1A0406,1504802,34
149Y1A0436,1504802,35
149Y1A04B3,1504802,36
159Y1A0401,1504802,47
159Y1A0402,1504802,41
159Y1A0403,1504802,55
159Y1A0404,1504802,34
159Y1A0405,1504802,53
159Y1A0406,1504802,48
159Y1A0407,1504802,55
159Y1A0408,1504802,50
159Y1A0409,1504802,57
159Y1A0410,1504802,39
159Y1A0411,1504802,51
159Y1A0412,1504802,50
159Y1A0413,1504802,43
159Y1A0415,1504802,48
159Y1A0416,1504802,39
159Y1A0417,1504802,48
159Y1A0418,1504802,29
159Y1A0419,1504802,49
159Y1A0420,1504802,49
159Y1A0421,1504802,45
159Y1A0422,1504802,45
159Y1A0423,1504802,47
159Y1A0424,1504802,46
159Y1A0425,1504802,40
159Y1A0426,1504802,37
159Y1A0427,1504802,48
159Y1A0428,1504802,36
159Y1A0429,1504802,46
159Y1A0430,1504802,43
159Y1A0431,1504802,44
159Y1A0432,1504802,51
159Y1A0433,1504802,46
159Y1A0434,1504802,55
159Y1A0435,1504802,53
159Y1A0437,1504802,45
159Y1A0438,1504802,51
159Y1A0439,1504802,56
159Y1A0441,1504802,41
159Y1A0442,1504802,49
159Y1A0443,1504802,44
159Y1A0444,1504802,46
159Y1A0445,1504802,37
159Y1A0446,1504802,41
159Y1A0447,1504802,55
159Y1A0448,1504802,12
159Y1A0449,1504802,57
159Y1A0450,1504802,40
159Y1A0451,1504802,50
159Y1A0452,1504802,50
159Y1A0453,1504802,45
159Y1A0454,1504802,40
159Y1A0455,1504802,46
159Y1A0456,1504802,53
159Y1A0457,1504802,51
159Y1A0458,1504802,40
159Y1A0459,1504802,35
159Y1A0460,1504802,43
159Y1A0461,1504802,36
159Y1A0462,1504802,56
159Y1A0463,1504802,44
159Y1A0464,1504802,56
159Y1A0465,1504802,58
159Y1A0466,1504802,45
159Y1A0467,1504802,49
159Y1A0468,1504802,44
159Y1A0469,1504802,40
159Y1A0470,1504802,54
159Y1A0471,1504802,53
159Y1A0472,1504802,46
159Y1A0473,1504802,36
159Y1A0474,1504802,48
159Y1A0475,1504802,50
159Y1A0476,1504802,45
159Y1A0477,1504802,31
159Y1A0478,1504802,44
159Y1A0479,1504802,49
159Y1A0480,1504802,43
159Y1A0481,1504802,44
159Y1A0482,1504802,44
159Y1A0483,1504802,41
159Y1A0484,1504802,45
159Y1A0485,1504802,38
159Y1A0486,1504802,45
159Y1A0487,1504802,42
159Y1A0488,1504802,47
159Y1A0489,1504802,46
159Y1A0490,1504802,43
159Y1A0491,1504802,48
159Y1A0492,1504802,51
159Y1A0493,1504802,53
159Y1A0494,1504802,52
159Y1A0496,1504802,29
159Y1A0497,1504802,58
159Y1A0498,1504802,41
159Y1A0499,1504802,58
159Y1A04A0,1504802,30
159Y1A04A1,1504802,49
159Y1A04A2,1504802,39
159Y1A04A3,1504802,53
159Y1A04A4,1504802,52
159Y1A04A5,1504802,46
159Y1A04A6,1504802,50
159Y1A04A7,1504802,56
159Y1A04A8,1504802,48
159Y1A04A9,1504802,37
159Y1A04B0,1504802,39
159Y1A04B1,1504802,43
159Y1A04B2,1504802,45
159Y1A04B3,1504802,27
159Y1A04B4,1504802,46
159Y1A04B5,1504802,47
159Y1A04B6,1504802,42
159Y1A04B7,1504802,31
159Y1A04B8,1504802,47
159Y1A04B9,1504802,47
159Y1A04C0,1504802,44
159Y1A04C1,1504802,53
159Y1A04C2,1504802,45
159Y1A04C3,1504802,33
159Y1A04C4,1504802,45
159Y1A04C5,1504802,51
159Y1A04C6,1504802,27
159Y1A04C7,1504802,25
159Y1A04C8,1504802,32
159Y1A04C9,1504802,50
159Y1A04D0,1504802,50
159Y1A04D1,1504802,49
159Y1A04D3,1504802,47
159Y1A04D4,1504802,52
159Y1A04D5,1504802,50
159Y1A04D6,1504802,47
159Y1A04D7,1504802,47
159Y1A04D8,1504802,43
159Y1A04D9,1504802,13
159Y1A04E0,1504802,44
159Y1A04E1,1504802,38
159Y1A04E2,1504802,47
159Y1A04E3,1504802,38
159Y1A04E4,1504802,52
159Y1A04E5,1504802,50
159Y1A04E6,1504802,46
169Y5A0401,1504802,44
169Y5A0402,1504802,43
169Y5A0403,1504802,40
169Y5A0404,1504802,45
169Y5A0405,1504802,44
169Y5A0406,1504802,43
169Y5A0407,1504802,44
139Y1A0406,1504803,15
149Y1A0436,1504803,34
149Y1A04B3,1504803,44
159Y1A0401,1504803,59
159Y1A0402,1504803,41
159Y1A0403,1504803,59
159Y1A0404,1504803,29
159Y1A0405,1504803,30
159Y1A0406,1504803,41
159Y1A0407,1504803,43
159Y1A0408,1504803,55
159Y1A0409,1504803,36
159Y1A0410,1504803,34
159Y1A0411,1504803,53
159Y1A0412,1504803,45
159Y1A0413,1504803,37
159Y1A0415,1504803,40
159Y1A0416,1504803,28
159Y1A0417,1504803,39
159Y1A0418,1504803,26
159Y1A0419,1504803,44
159Y1A0420,1504803,41
159Y1A0421,1504803,39
159Y1A0422,1504803,50
159Y1A0423,1504803,43
159Y1A0424,1504803,44
159Y1A0425,1504803,38
159Y1A0426,1504803,33
159Y1A0427,1504803,39
159Y1A0428,1504803,21
159Y1A0429,1504803,42
159Y1A0430,1504803,38
159Y1A0431,1504803,36
159Y1A0432,1504803,52
159Y1A0433,1504803,25
159Y1A0434,1504803,35
159Y1A0435,1504803,43
159Y1A0437,1504803,46
159Y1A0438,1504803,29
159Y1A0439,1504803,46
159Y1A0441,1504803,41
159Y1A0442,1504803,32
159Y1A0443,1504803,29
159Y1A0444,1504803,46
159Y1A0445,1504803,34
159Y1A0446,1504803,31
159Y1A0447,1504803,51
159Y1A0448,1504803,7
159Y1A0449,1504803,50
159Y1A0450,1504803,19
159Y1A0451,1504803,65
159Y1A0452,1504803,59
159Y1A0453,1504803,44
159Y1A0454,1504803,29
159Y1A0455,1504803,34
159Y1A0456,1504803,48
159Y1A0457,1504803,50
159Y1A0458,1504803,20
159Y1A0459,1504803,21
159Y1A0460,1504803,47
159Y1A0461,1504803,26
159Y1A0462,1504803,68
159Y1A0463,1504803,25
159Y1A0464,1504803,53
159Y1A0465,1504803,61
159Y1A0466,1504803,12
159Y1A0467,1504803,28
159Y1A0468,1504803,41
159Y1A0469,1504803,37
159Y1A0470,1504803,28
159Y1A0471,1504803,34
159Y1A0472,1504803,35
159Y1A0473,1504803,30
159Y1A0474,1504803,29
159Y1A0475,1504803,38
159Y1A0476,1504803,31
159Y1A0477,1504803,34
159Y1A0478,1504803,50
159Y1A0479,1504803,31
159Y1A0480,1504803,25
159Y1A0481,1504803,37
159Y1A0482,1504803,31
159Y1A0483,1504803,25
159Y1A0484,1504803,27
159Y1A0485,1504803,26
159Y1A0486,1504803,46
159Y1A0487,1504803,37
159Y1A0488,1504803,38
159Y1A0489,1504803,43
159Y1A0490,1504803,38
