HTNO,SUBCODE,EM
159Y1A0167,1501305,36
159Y1A0168,1501305,47
159Y1A0169,1501305,57
159Y1A0170,1501305,56
159Y1A0171,1501305,20
159Y1A0172,1501305,57
159Y1A0173,1501305,16
159Y1A0174,1501305,25
159Y1A0175,1501305,29
159Y1A0176,1501305,26
159Y1A0177,1501305,3
159Y1A0178,1501305,18
159Y1A0179,1501305,-1
159Y1A0180,1501305,40
159Y1A0181,1501305,51
159Y1A0183,1501305,52
159Y1A0185,1501305,15
159Y1A0186,1501305,43
159Y1A0187,1501305,25
159Y1A0188,1501305,57
159Y1A0189,1501305,61
159Y1A0190,1501305,41
159Y1A0191,1501305,55
159Y1A0192,1501305,4
159Y1A0193,1501305,56
159Y1A0194,1501305,35
159Y1A0195,1501305,19
159Y1A0196,1501305,58
159Y1A0197,1501305,19
159Y1A0198,1501305,39
159Y1A0199,1501305,57
159Y1A01A0,1501305,55
159Y1A01A1,1501305,56
159Y1A01A2,1501305,49
159Y1A01A3,1501305,66
159Y1A01A4,1501305,26
159Y1A01A5,1501305,63
159Y1A01A6,1501305,37
159Y1A01A7,1501305,60
159Y1A01A8,1501305,30
159Y1A01A9,1501305,28
159Y1A01B0,1501305,51
159Y1A01B1,1501305,9
159Y1A01B2,1501305,53
159Y1A01B3,1501305,28
159Y1A01B4,1501305,60
159Y1A01B5,1501305,25
159Y1A01B6,1501305,66
159Y1A01B7,1501305,44
159Y1A01B8,1501305,57
159Y1A01B9,1501305,17
159Y1A01C0,1501305,50
159Y1A01C1,1501305,55
159Y1A01C2,1501305,60
159Y1A01C3,1501305,58
159Y1A01C4,1501305,42
159Y1A01C5,1501305,17
159Y1A01C6,1501305,35
159Y1A01C7,1501305,58
159Y1A01C8,1501305,25
159Y1A01C9,1501305,31
159Y1A01D0,1501305,25
159Y1A01D1,1501305,31
159Y1A01D2,1501305,38
159Y1A01D3,1501305,50
159Y1A01D4,1501305,29
159Y1A01D5,1501305,31
159Y1A01D6,1501305,42
159Y1A01D7,1501305,29
159Y1A01D8,1501305,54
159Y1A01D9,1501305,42
159Y1A01E1,1501305,62
159Y1A01E2,1501305,25
159Y1A01E3,1501305,18
159Y1A01E4,1501305,58
159Y1A01E5,1501305,18
159Y1A01E6,1501305,18
159Y1A01E7,1501305,2
159Y1A01E8,1501305,42
159Y1A01E9,1501305,31
159Y1A01F0,1501305,48
159Y1A01F1,1501305,32
159Y1A01F2,1501305,27
159Y1A01F3,1501305,52
159Y1A01F4,1501305,24
159Y1A01F5,1501305,41
159Y1A01F6,1501305,40
159Y1A01F7,1501305,38
159Y1A01F8,1501305,43
159Y1A01F9,1501305,54
159Y1A01G0,1501305,35
159Y1A01G1,1501305,40
159Y1A01G2,1501305,34
169Y5A0101,1501305,44
169Y5A0102,1501305,57
169Y5A0103,1501305,20
169Y5A0104,1501305,41
169Y5A0105,1501305,26
169Y5A0106,1501305,41
169Y5A0107,1501305,34
169Y5A0108,1501305,27
169Y5A0109,1501305,49
169Y5A0110,1501305,52
169Y5A0111,1501305,28
169Y5A0112,1501305,53
169Y5A0113,1501305,47
169Y5A0114,1501305,46
169Y5A0115,1501305,51
169Y5A0116,1501305,59
169Y5A0117,1501305,59
169Y5A0118,1501305,31
169Y5A0119,1501305,52
169Y5A0120,1501305,45
169Y5A0121,1501305,41
169Y5A0122,1501305,52
169Y5A0123,1501305,36
169Y5A0124,1501305,57
169Y5A0125,1501305,51
169Y5A0126,1501305,33
169Y5A0127,1501305,55
169Y5A0128,1501305,51
169Y5A0129,1501305,35
169Y5A0130,1501305,52
169Y5A0131,1501305,43
169Y5A0132,1501305,42
169Y5A0133,1501305,39
169Y5A0134,1501305,38
169Y5A0135,1501305,46
169Y5A0136,1501305,48
169Y5A0137,1501305,37
169Y5A0138,1501305,31
169Y5A0139,1501305,62
169Y5A0140,1501305,56
169Y5A0141,1501305,45
169Y5A0142,1501305,37
169Y5A0143,1501305,49
169Y5A0144,1501305,32
169Y5A0145,1501305,55
169Y5A0146,1501305,49
169Y5A0147,1501305,10
169Y5A0148,1501305,59
169Y5A0149,1501305,43
169Y5A0150,1501305,42
169Y5A0151,1501305,51
169Y5A0152,1501305,34
169Y5A0153,1501305,44
169Y5A0154,1501305,31
169Y5A0155,1501305,49
169Y5A0156,1501305,48
169Y5A0157,1501305,54
169Y5A0158,1501305,49
169Y5A0159,1501305,49
169Y5A0160,1501305,43
169Y5A0161,1501305,46
169Y5A0162,1501305,42
169Y5A0163,1501305,41
169Y5A0164,1501305,45
169Y5A0165,1501305,28
149Y1A0128,1501306,28
149Y1A0134,1501306,0
149Y1A0169,1501306,31
149Y1A0182,1501306,13
149Y1A01C8,1501306,27
149Y1A01D0,1501306,42
149Y1A01D1,1501306,42
149Y1A01E5,1501306,33
159Y1A0101,1501306,39
159Y1A0102,1501306,40
159Y1A0103,1501306,48
159Y1A0104,1501306,41
159Y1A0105,1501306,30
159Y1A0106,1501306,53
159Y1A0108,1501306,40
159Y1A0109,1501306,29
159Y1A0110,1501306,48
159Y1A0111,1501306,42
159Y1A0112,1501306,48
159Y1A0113,1501306,53
159Y1A0114,1501306,46
159Y1A0115,1501306,51
159Y1A0116,1501306,53
159Y1A0117,1501306,53
159Y1A0118,1501306,16
159Y1A0119,1501306,36
159Y1A0121,1501306,35
159Y1A0122,1501306,33
159Y1A0123,1501306,36
159Y1A0124,1501306,29
159Y1A0125,1501306,51
159Y1A0126,1501306,55
159Y1A0129,1501306,33
159Y1A0130,1501306,35
159Y1A0131,1501306,49
159Y1A0132,1501306,50
159Y1A0133,1501306,58
159Y1A0134,1501306,29
159Y1A0135,1501306,46
159Y1A0136,1501306,66
159Y1A0137,1501306,36
159Y1A0138,1501306,35
159Y1A0139,1501306,34
159Y1A0140,1501306,32
159Y1A0141,1501306,41
159Y1A0142,1501306,42
159Y1A0143,1501306,31
159Y1A0144,1501306,39
159Y1A0145,1501306,16
159Y1A0146,1501306,34
159Y1A0147,1501306,27
159Y1A0148,1501306,43
159Y1A0149,1501306,18
159Y1A0150,1501306,29
159Y1A0151,1501306,48
159Y1A0152,1501306,47
159Y1A0153,1501306,19
159Y1A0154,1501306,40
159Y1A0155,1501306,54
159Y1A0156,1501306,50
159Y1A0157,1501306,40
159Y1A0159,1501306,46
159Y1A0160,1501306,18
159Y1A0161,1501306,53
159Y1A0162,1501306,32
159Y1A0163,1501306,46
159Y1A0164,1501306,64
159Y1A0165,1501306,33
159Y1A0166,1501306,48
159Y1A0167,1501306,59
159Y1A0168,1501306,49
159Y1A0169,1501306,47
159Y1A0170,1501306,32
159Y1A0171,1501306,34
159Y1A0172,1501306,37
159Y1A0173,1501306,10
159Y1A0174,1501306,18
159Y1A0175,1501306,30
159Y1A0176,1501306,33
159Y1A0177,1501306,29
159Y1A0178,1501306,18
159Y1A0179,1501306,12
159Y1A0180,1501306,37
159Y1A0181,1501306,53
159Y1A0183,1501306,42
159Y1A0185,1501306,19
159Y1A0186,1501306,49
159Y1A0187,1501306,18
159Y1A0188,1501306,59
159Y1A0189,1501306,52
159Y1A0190,1501306,46
159Y1A0191,1501306,51
159Y1A0192,1501306,33
159Y1A0193,1501306,47
159Y1A0194,1501306,36
159Y1A0195,1501306,39
159Y1A0196,1501306,57
159Y1A0197,1501306,41
159Y1A0198,1501306,42
159Y1A0199,1501306,59
159Y1A01A0,1501306,51
159Y1A01A1,1501306,52
159Y1A01A2,1501306,43
159Y1A01A3,1501306,44
159Y1A01A4,1501306,44
159Y1A01A5,1501306,59
159Y1A01A6,1501306,35
159Y1A01A7,1501306,62
159Y1A01A8,1501306,41
159Y1A01A9,1501306,28
159Y1A01B0,1501306,54
159Y1A01B1,1501306,33
159Y1A01B2,1501306,37
159Y1A01B3,1501306,30
159Y1A01B4,1501306,36
159Y1A01B5,1501306,16
159Y1A01B6,1501306,46
159Y1A01B7,1501306,34
159Y1A01B8,1501306,43
159Y1A01B9,1501306,9
159Y1A01C0,1501306,39
159Y1A01C1,1501306,37
159Y1A01C2,1501306,45
159Y1A01C3,1501306,50
159Y1A01C4,1501306,34
159Y1A01C5,1501306,16
159Y1A01C6,1501306,33
159Y1A01C7,1501306,52
159Y1A01C8,1501306,18
159Y1A01C9,1501306,17
159Y1A01D0,1501306,39
159Y1A01D1,1501306,45
159Y1A01D2,1501306,40
159Y1A01D3,1501306,51
159Y1A01D4,1501306,29
159Y1A01D5,1501306,31
159Y1A01D6,1501306,43
159Y1A01D7,1501306,16
159Y1A01D8,1501306,48
159Y1A01D9,1501306,38
159Y1A01E1,1501306,52
159Y1A01E2,1501306,39
159Y1A01E3,1501306,43
159Y1A01E4,1501306,65
159Y1A01E5,1501306,40
159Y1A01E6,1501306,40
159Y1A01E7,1501306,35
159Y1A01E8,1501306,45
159Y1A01E9,1501306,42
159Y1A01F0,1501306,52
159Y1A01F1,1501306,37
159Y1A01F2,1501306,18
159Y1A01F3,1501306,54
159Y1A01F4,1501306,33
159Y1A01F5,1501306,45
159Y1A01F6,1501306,36
159Y1A01F7,1501306,41
159Y1A01F8,1501306,35
159Y1A01F9,1501306,50
159Y1A01G0,1501306,35
159Y1A01G1,1501306,35
159Y1A01G2,1501306,32
169Y5A0101,1501306,34
169Y5A0102,1501306,36
169Y5A0103,1501306,20
169Y5A0104,1501306,47
169Y5A0105,1501306,30
169Y5A0106,1501306,31
169Y5A0107,1501306,18
169Y5A0108,1501306,29
169Y5A0109,1501306,43
169Y5A0110,1501306,43
169Y5A0111,1501306,31
169Y5A0112,1501306,20
169Y5A0113,1501306,20
169Y5A0114,1501306,35
169Y5A0115,1501306,39
169Y5A0116,1501306,50
169Y5A0117,1501306,39
169Y5A0118,1501306,36
169Y5A0119,1501306,43
169Y5A0120,1501306,30
169Y5A0121,1501306,20
169Y5A0122,1501306,40
169Y5A0123,1501306,16
169Y5A0124,1501306,33
169Y5A0125,1501306,21
169Y5A0126,1501306,33
169Y5A0127,1501306,42
169Y5A0128,1501306,18
169Y5A0129,1501306,35
169Y5A0130,1501306,32
169Y5A0131,1501306,35
169Y5A0132,1501306,33
169Y5A0133,1501306,18
169Y5A0134,1501306,39
169Y5A0135,1501306,41
169Y5A0136,1501306,41
169Y5A0137,1501306,37
169Y5A0138,1501306,27
169Y5A0139,1501306,35
169Y5A0140,1501306,53
169Y5A0141,1501306,35
169Y5A0142,1501306,38
169Y5A0143,1501306,51
169Y5A0144,1501306,21
169Y5A0145,1501306,42
169Y5A0146,1501306,43
169Y5A0147,1501306,34
169Y5A0148,1501306,48
169Y5A0149,1501306,30
169Y5A0150,1501306,37
169Y5A0151,1501306,53
169Y5A0152,1501306,28
169Y5A0153,1501306,18
169Y5A0154,1501306,45
169Y5A0155,1501306,44
169Y5A0156,1501306,45
169Y5A0157,1501306,39
169Y5A0158,1501306,40
169Y5A0159,1501306,52
169Y5A0160,1501306,37
169Y5A0161,1501306,39
169Y5A0162,1501306,41
169Y5A0163,1501306,39
169Y5A0164,1501306,32
169Y5A0165,1501306,41
149Y1A0128,1501307,41
149Y1A0134,1501307,40
149Y1A0169,1501307,28
149Y1A0182,1501307,39
149Y1A01C8,1501307,39
149Y1A01D0,1501307,39
149Y1A01D1,1501307,28
149Y1A01E5,1501307,-1
159Y1A0101,1501307,50
159Y1A0102,1501307,46
159Y1A0103,1501307,43
159Y1A0104,1501307,39
159Y1A0105,1501307,42
159Y1A0106,1501307,38
159Y1A0108,1501307,43
159Y1A0109,1501307,38
159Y1A0110,1501307,39
159Y1A0111,1501307,33
159Y1A0112,1501307,43
159Y1A0113,1501307,40
159Y1A0114,1501307,47
159Y1A0115,1501307,47
159Y1A0116,1501307,48
159Y1A0117,1501307,50
159Y1A0118,1501307,44
159Y1A0119,1501307,42
159Y1A0121,1501307,41
159Y1A0122,1501307,43
159Y1A0123,1501307,41
159Y1A0124,1501307,41
159Y1A0125,1501307,41
159Y1A0126,1501307,44
159Y1A0129,1501307,41
159Y1A0130,1501307,43
159Y1A0131,1501307,38
159Y1A0132,1501307,42
159Y1A0133,1501307,42
159Y1A0134,1501307,45
159Y1A0135,1501307,41
159Y1A0136,1501307,45
159Y1A0137,1501307,39
159Y1A0138,1501307,38
159Y1A0139,1501307,39
159Y1A0140,1501307,39
159Y1A0141,1501307,38
159Y1A0142,1501307,49
159Y1A0143,1501307,38
159Y1A0144,1501307,39
159Y1A0145,1501307,36
159Y1A0146,1501307,38
159Y1A0147,1501307,37
159Y1A0148,1501307,45
159Y1A0149,1501307,34
159Y1A0150,1501307,37
159Y1A0151,1501307,47
159Y1A0152,1501307,44
159Y1A0153,1501307,36
159Y1A0154,1501307,50
159Y1A0155,1501307,42
159Y1A0156,1501307,41
159Y1A0157,1501307,40
159Y1A0159,1501307,42
159Y1A0160,1501307,39
159Y1A0161,1501307,39
169Y5A0101,1501307,45
169Y5A0102,1501307,42
169Y5A0103,1501307,46
169Y5A0104,1501307,41
169Y5A0105,1501307,41
169Y5A0106,1501307,45
169Y5A0107,1501307,44
169Y5A0108,1501307,45
169Y5A0109,1501307,41
169Y5A0110,1501307,45
169Y5A0111,1501307,43
169Y5A0112,1501307,43
169Y5A0113,1501307,47
159Y1A0162,1501307,25
159Y1A0163,1501307,41
159Y1A0164,1501307,46
159Y1A0165,1501307,31
159Y1A0166,1501307,40
159Y1A0167,1501307,39
159Y1A0168,1501307,39
159Y1A0169,1501307,46
159Y1A0170,1501307,45
159Y1A0171,1501307,25
159Y1A0172,1501307,44
159Y1A0173,1501307,28
159Y1A0174,1501307,40
159Y1A0175,1501307,26
159Y1A0176,1501307,34
159Y1A0177,1501307,30
159Y1A0178,1501307,33
159Y1A0179,1501307,26
159Y1A0180,1501307,48
159Y1A0181,1501307,48
159Y1A0183,1501307,45
159Y1A0185,1501307,25
159Y1A0186,1501307,47
159Y1A0187,1501307,33
159Y1A0188,1501307,43
159Y1A0189,1501307,46
159Y1A0190,1501307,35
159Y1A0191,1501307,45
159Y1A0192,1501307,40
159Y1A0193,1501307,48
159Y1A0194,1501307,35
159Y1A0195,1501307,30
159Y1A0196,1501307,48
159Y1A0197,1501307,25
159Y1A0198,1501307,42
159Y1A0199,1501307,38
159Y1A01A0,1501307,49
159Y1A01A1,1501307,47
159Y1A01A2,1501307,41
159Y1A01A3,1501307,48
159Y1A01A4,1501307,40
159Y1A01A5,1501307,48
159Y1A01A6,1501307,48
159Y1A01A7,1501307,41
159Y1A01A8,1501307,33
159Y1A01A9,1501307,25
159Y1A01B0,1501307,37
159Y1A01B1,1501307,38
159Y1A01B2,1501307,46
159Y1A01B3,1501307,25
159Y1A01B4,1501307,48
159Y1A01B5,1501307,25
159Y1A01B6,1501307,48
159Y1A01B7,1501307,48
159Y1A01B8,1501307,40
159Y1A01B9,1501307,26
159Y1A01C0,1501307,47
159Y1A01C1,1501307,45
159Y1A01C2,1501307,49
169Y5A0114,1501307,48
169Y5A0115,1501307,48
169Y5A0116,1501307,40
169Y5A0117,1501307,48
169Y5A0118,1501307,38
169Y5A0119,1501307,40
169Y5A0120,1501307,47
169Y5A0121,1501307,36
169Y5A0122,1501307,46
169Y5A0123,1501307,39
169Y5A0124,1501307,41
169Y5A0125,1501307,40
169Y5A0126,1501307,38
169Y5A0127,1501307,45
169Y5A0128,1501307,40
169Y5A0129,1501307,44
159Y1A01C3,1501307,48
159Y1A01C4,1501307,47
159Y1A01C5,1501307,18
159Y1A01C6,1501307,35
159Y1A01C7,1501307,47
159Y1A01C8,1501307,39
159Y1A01C9,1501307,25
159Y1A01D0,1501307,34
159Y1A01D1,1501307,40
159Y1A01D2,1501307,45
159Y1A01D3,1501307,34
159Y1A01D4,1501307,18
159Y1A01D5,1501307,36
159Y1A01D6,1501307,35
159Y1A01D7,1501307,30
159Y1A01D8,1501307,30
159Y1A01D9,1501307,30
159Y1A01E1,1501307,47
159Y1A01E2,1501307,30
159Y1A01E3,1501307,22
159Y1A01E4,1501307,48
159Y1A01E5,1501307,20
159Y1A01E6,1501307,20
159Y1A01E7,1501307,20
159Y1A01E8,1501307,45
159Y1A01E9,1501307,20
159Y1A01F0,1501307,45
159Y1A01F1,1501307,30
159Y1A01F2,1501307,28
159Y1A01F3,1501307,35
159Y1A01F4,1501307,30
159Y1A01F5,1501307,48
159Y1A01F6,1501307,40
159Y1A01F7,1501307,30
159Y1A01F8,1501307,35
159Y1A01F9,1501307,43
159Y1A01G0,1501307,45
159Y1A01G1,1501307,43
159Y1A01G2,1501307,40
169Y5A0130,1501307,37
169Y5A0131,1501307,34
169Y5A0132,1501307,35
169Y5A0133,1501307,40
169Y5A0134,1501307,38
169Y5A0135,1501307,38
169Y5A0136,1501307,45
169Y5A0137,1501307,40
169Y5A0138,1501307,35
169Y5A0139,1501307,40
169Y5A0140,1501307,47
169Y5A0141,1501307,40
169Y5A0142,1501307,44
169Y5A0143,1501307,40
169Y5A0144,1501307,35
169Y5A0145,1501307,45
169Y5A0146,1501307,42
169Y5A0147,1501307,42
169Y5A0148,1501307,36
169Y5A0149,1501307,40
169Y5A0150,1501307,47
169Y5A0151,1501307,48
169Y5A0152,1501307,40
169Y5A0153,1501307,38
169Y5A0154,1501307,35
169Y5A0155,1501307,48
169Y5A0156,1501307,38
169Y5A0157,1501307,44
169Y5A0158,1501307,37
169Y5A0159,1501307,47
169Y5A0160,1501307,45
169Y5A0161,1501307,40
169Y5A0162,1501307,46
169Y5A0163,1501307,45
169Y5A0164,1501307,42
169Y5A0165,1501307,40
149Y1A0128,1501308,32
149Y1A0134,1501308,29
149Y1A0169,1501308,29
149Y1A0182,1501308,26
149Y1A01C8,1501308,28
149Y1A01D0,1501308,25
149Y1A01D1,1501308,30
149Y1A01E5,1501308,-1
159Y1A0101,1501308,41
159Y1A0102,1501308,41
159Y1A0103,1501308,29
159Y1A0104,1501308,28
159Y1A0105,1501308,32
159Y1A0106,1501308,29
159Y1A0108,1501308,39
159Y1A0109,1501308,37
159Y1A0110,1501308,43
159Y1A0111,1501308,35
159Y1A0112,1501308,41
159Y1A0113,1501308,36
159Y1A0114,1501308,46
159Y1A0115,1501308,42
159Y1A0116,1501308,47
159Y1A0117,1501308,47
159Y1A0118,1501308,32
159Y1A0119,1501308,33
159Y1A0121,1501308,33
159Y1A0122,1501308,29
159Y1A0123,1501308,38
159Y1A0124,1501308,33
159Y1A0125,1501308,40
159Y1A0126,1501308,43
159Y1A0129,1501308,34
159Y1A0130,1501308,33
159Y1A0131,1501308,41
159Y1A0132,1501308,32
159Y1A0133,1501308,40
159Y1A0134,1501308,32
159Y1A0135,1501308,42
159Y1A0136,1501308,49
159Y1A0137,1501308,40
159Y1A0138,1501308,26
159Y1A0139,1501308,34
159Y1A0140,1501308,29
159Y1A0141,1501308,29
159Y1A0142,1501308,40
159Y1A0143,1501308,39
159Y1A0144,1501308,32
159Y1A0145,1501308,29
159Y1A0146,1501308,39
159Y1A0147,1501308,41
159Y1A0148,1501308,40
159Y1A0149,1501308,26
159Y1A0150,1501308,44
159Y1A0151,1501308,43
159Y1A0152,1501308,44
159Y1A0153,1501308,36
159Y1A0154,1501308,45
159Y1A0155,1501308,41
159Y1A0156,1501308,42
159Y1A0157,1501308,36
159Y1A0159,1501308,41
159Y1A0160,1501308,38
159Y1A0161,1501308,30
169Y5A0101,1501308,38
169Y5A0102,1501308,40
169Y5A0103,1501308,39
169Y5A0104,1501308,40
169Y5A0105,1501308,40
169Y5A0106,1501308,38
169Y5A0107,1501308,41
169Y5A0108,1501308,46
169Y5A0109,1501308,42
169Y5A0110,1501308,43
169Y5A0111,1501308,42
169Y5A0112,1501308,33
169Y5A0113,1501308,32
159Y1A0162,1501308,35
159Y1A0163,1501308,39
159Y1A0164,1501308,47
159Y1A0165,1501308,35
159Y1A0166,1501308,41
159Y1A0167,1501308,39
159Y1A0168,1501308,36
159Y1A0169,1501308,44
159Y1A0170,1501308,45
159Y1A0171,1501308,34
159Y1A0172,1501308,42
159Y1A0173,1501308,30
159Y1A0174,1501308,27
159Y1A0175,1501308,31
159Y1A0176,1501308,30
159Y1A0177,1501308,28
159Y1A0178,1501308,29
159Y1A0179,1501308,27
159Y1A0180,1501308,45
159Y1A0181,1501308,48
159Y1A0183,1501308,46
159Y1A0185,1501308,29
159Y1A0186,1501308,46
159Y1A0187,1501308,36
159Y1A0188,1501308,47
159Y1A0189,1501308,45
159Y1A0190,1501308,34
159Y1A0191,1501308,40
159Y1A0192,1501308,36
159Y1A0193,1501308,44
159Y1A0194,1501308,41
159Y1A0195,1501308,34
159Y1A0196,1501308,44
159Y1A0197,1501308,28
159Y1A0198,1501308,35
159Y1A0199,1501308,39
159Y1A01A0,1501308,48
159Y1A01A1,1501308,46
159Y1A01A2,1501308,43
159Y1A01A3,1501308,43
159Y1A01A4,1501308,39
159Y1A01A5,1501308,46
159Y1A01A6,1501308,39
159Y1A01A7,1501308,46
159Y1A01A8,1501308,46
159Y1A01A9,1501308,36
159Y1A01B0,1501308,44
159Y1A01B1,1501308,42
159Y1A01B2,1501308,41
159Y1A01B3,1501308,40
159Y1A01B4,1501308,46
159Y1A01B5,1501308,28
159Y1A01B6,1501308,46
159Y1A01B7,1501308,42
159Y1A01B8,1501308,42
159Y1A01B9,1501308,34
159Y1A01C0,1501308,41
159Y1A01C1,1501308,41
159Y1A01C2,1501308,45
169Y5A0114,1501308,38
169Y5A0115,1501308,46
169Y5A0116,1501308,43
169Y5A0117,1501308,43
169Y5A0118,1501308,37
169Y5A0119,1501308,42
169Y5A0120,1501308,42
169Y5A0121,1501308,38
169Y5A0122,1501308,40
169Y5A0123,1501308,39
169Y5A0124,1501308,43
169Y5A0125,1501308,44
169Y5A0126,1501308,43
169Y5A0127,1501308,43
169Y5A0128,1501308,41
169Y5A0129,1501308,38
159Y1A01C3,1501308,38
159Y1A01C4,1501308,45
159Y1A01C5,1501308,31
159Y1A01C6,1501308,42
159Y1A01C7,1501308,48
159Y1A01C8,1501308,30
159Y1A01C9,1501308,25
159Y1A01D0,1501308,37
159Y1A01D1,1501308,44
159Y1A01D2,1501308,45
159Y1A01D3,1501308,35
159Y1A01D4,1501308,31
159Y1A01D5,1501308,38
159Y1A01D6,1501308,31
159Y1A01D7,1501308,32
159Y1A01D8,1501308,42
159Y1A01D9,1501308,39
159Y1A01E1,1501308,46
159Y1A01E2,1501308,36
159Y1A01E3,1501308,27
159Y1A01E4,1501308,48
159Y1A01E5,1501308,37
159Y1A01E6,1501308,29
159Y1A01E7,1501308,25
159Y1A01E8,1501308,43
159Y1A01E9,1501308,36
159Y1A01F0,1501308,44
159Y1A01F1,1501308,38
159Y1A01F2,1501308,43
159Y1A01F3,1501308,42
159Y1A01F4,1501308,40
159Y1A01F5,1501308,46
159Y1A01F6,1501308,31
159Y1A01F7,1501308,42
159Y1A01F8,1501308,41
159Y1A01F9,1501308,41
159Y1A01G0,1501308,43
159Y1A01G1,1501308,40
159Y1A01G2,1501308,42
169Y5A0130,1501308,38
169Y5A0131,1501308,41
169Y5A0132,1501308,37
169Y5A0133,1501308,42
169Y5A0134,1501308,42
169Y5A0135,1501308,46
169Y5A0136,1501308,43
169Y5A0137,1501308,41
169Y5A0138,1501308,32
169Y5A0139,1501308,37
169Y5A0140,1501308,46
169Y5A0141,1501308,39
169Y5A0142,1501308,42
169Y5A0143,1501308,40
169Y5A0144,1501308,38
169Y5A0145,1501308,43
169Y5A0146,1501308,45
169Y5A0147,1501308,42
169Y5A0148,1501308,44
169Y5A0149,1501308,34
169Y5A0150,1501308,42
169Y5A0151,1501308,44
169Y5A0152,1501308,39
169Y5A0153,1501308,42
169Y5A0154,1501308,41
169Y5A0155,1501308,47
169Y5A0156,1501308,45
169Y5A0157,1501308,43
169Y5A0158,1501308,43
169Y5A0159,1501308,42
169Y5A0160,1501308,36
169Y5A0161,1501308,40
169Y5A0162,1501308,42
169Y5A0163,1501308,46
169Y5A0164,1501308,39
169Y5A0165,1501308,41
149Y1A0208,1521301,25
159Y1A0201,1521301,64
159Y1A0202,1521301,59
159Y1A0203,1521301,-1
159Y1A0204,1521301,57
159Y1A0205,1521301,31
159Y1A0206,1521301,31
159Y1A0207,1521301,46
159Y1A0208,1521301,16
159Y1A0209,1521301,6
159Y1A0210,1521301,34
159Y1A0211,1521301,34
159Y1A0212,1521301,17
159Y1A0213,1521301,64
159Y1A0214,1521301,45
159Y1A0215,1521301,41
159Y1A0216,1521301,11
159Y1A0217,1521301,2
159Y1A0218,1521301,37
159Y1A0220,1521301,15
159Y1A0221,1521301,56
159Y1A0222,1521301,43
159Y1A0223,1521301,42
159Y1A0224,1521301,61
159Y1A0225,1521301,57
159Y1A0226,1521301,55
159Y1A0227,1521301,37
159Y1A0228,1521301,44
159Y1A0229,1521301,44
159Y1A0230,1521301,25
159Y1A0231,1521301,25
159Y1A0232,1521301,25
159Y1A0233,1521301,4
159Y1A0234,1521301,9
159Y1A0235,1521301,38
159Y1A0236,1521301,25
159Y1A0237,1521301,28
159Y1A0238,1521301,28
159Y1A0239,1521301,41
159Y1A0240,1521301,57
159Y1A0242,1521301,25
159Y1A0243,1521301,32
159Y1A0244,1521301,36
159Y1A0245,1521301,27
159Y1A0246,1521301,32
159Y1A0247,1521301,51
159Y1A0248,1521301,32
159Y1A0249,1521301,36
159Y1A0250,1521301,38
159Y1A0251,1521301,37
159Y1A0252,1521301,41
159Y1A0253,1521301,42
159Y1A0254,1521301,35
159Y1A0255,1521301,50
159Y1A0256,1521301,2
159Y1A0257,1521301,28
159Y1A0258,1521301,32
159Y1A0259,1521301,61
159Y1A0260,1521301,65
159Y1A0261,1521301,10
159Y1A0262,1521301,-1
159Y1A0263,1521301,37
159Y1A0264,1521301,0
159Y1A0266,1521301,26
159Y1A0267,1521301,32
159Y1A0268,1521301,32
159Y1A0269,1521301,61
159Y1A0270,1521301,26
159Y1A0271,1521301,43
159Y1A0272,1521301,25
159Y1A0273,1521301,37
159Y1A0274,1521301,56
159Y1A0275,1521301,25
159Y1A0276,1521301,62
159Y1A0277,1521301,50
159Y1A0278,1521301,30
159Y1A0279,1521301,-1
159Y1A0280,1521301,9
159Y1A0281,1521301,28
159Y1A0282,1521301,34
159Y1A0283,1521301,48
159Y1A0284,1521301,12
159Y1A0285,1521301,2
159Y1A0286,1521301,2
159Y1A0287,1521301,41
159Y1A0288,1521301,52
159Y1A0289,1521301,51
159Y1A0290,1521301,62
159Y1A0291,1521301,53
159Y1A0292,1521301,34
159Y1A0293,1521301,45
159Y1A0294,1521301,25
159Y1A0295,1521301,3
159Y1A0296,1521301,70
159Y1A0297,1521301,30
159Y1A0298,1521301,43
159Y1A0299,1521301,51
159Y1A02A0,1521301,15
159Y1A02A1,1521301,32
159Y1A02A2,1521301,28
159Y1A02A3,1521301,32
169Y5A0201,1521301,50
169Y5A0202,1521301,29
169Y5A0203,1521301,36
169Y5A0204,1521301,51
169Y5A0205,1521301,29
169Y5A0206,1521301,36
169Y5A0207,1521301,34
169Y5A0208,1521301,25
169Y5A0209,1521301,11
169Y5A0210,1521301,28
169Y5A0211,1521301,25
169Y5A0212,1521301,30
169Y5A0213,1521301,33
169Y5A0214,1521301,25
169Y5A0215,1521301,46
169Y5A0216,1521301,13
169Y5A0217,1521301,29
169Y5A0218,1521301,26
169Y5A0219,1521301,11
169Y5A0221,1521301,27
169Y5A0222,1521301,25
169Y5A0223,1521301,12
169Y5A0224,1521301,39
169Y5A0225,1521301,11
169Y5A0226,1521301,25
169Y5A0227,1521301,12
169Y5A0228,1521301,25
169Y5A0229,1521301,25
169Y5A0230,1521301,9
149Y1A0208,1511302,11
159Y1A0201,1511302,36
159Y1A0202,1511302,47
159Y1A0203,1511302,12
159Y1A0204,1511302,25
159Y1A0205,1511302,25
159Y1A0206,1511302,11
159Y1A0207,1511302,24
159Y1A0208,1511302,9
159Y1A0209,1511302,17
